id,area,amoblado,numero_habitaciones
130308,29,93,1,4
130309,45,36,1,1
130310,40,75,1,4
130311,50,44,0,3
130312,37,22,0,1
130313,71,57,1,3
130314,28,54,0,2
130315,54,22,1,3
130316,40,03,1,2
130317,48,85,0,2
130318,30,54,0,2
130319,28,45,0,1
130320,37,03,0,4
130321,59,20,0,4
130322,41,15,0,2
130323,79,00,1,4
130324,52,67,1,3
130325,48,22,1,3
130326,32,38,1,4
130327,59,65,1,3
130328,71,70,0,4
130329,41,34,0,2
130330,54,22,0,3
130331,49,88,0,1
130332,37,84,0,3
130333,52,30,0,3
130334,72,74,1,1
130335,36,09,0,1
130336,67,27,1,1
130337,44,46,0,4
130338,60,56,0,3
130339,34,30,1,4
130340,63,70,0,4
130341,34,65,1,4
130342,68,43,0,1
130343,26,12,0,3
130344,73,66,1,1
130345,58,02,1,2
130346,70,60,1,4
130347,71,22,0,4
130348,35,77,0,4
130349,79,22,0,4
130350,56,89,1,2
130351,34,90,1,2
130352,34,24,0,4
130353,62,46,1,1
130354,46,83,0,1
130355,63,04,0,1
130356,73,57,0,4
130357,36,76,1,2
130358,75,30,0,1
130359,70,26,0,3
130360,32,88,1,1
130361,31,52,1,2
130362,58,14,0,2
130363,68,68,1,1
130364,49,65,1,4
130365,27,81,1,3
130366,25,73,0,1
130367,34,24,0,3
130368,38,92,1,2
130369,67,21,1,2
130370,42,15,0,3
130371,53,42,0,2
130372,36,97,1,4
130373,27,18,0,4
130374,57,85,1,4
130375,48,60,0,1
130376,62,28,1,2
130377,44,81,1,4
130378,49,88,1,2
130379,25,07,0,2
130380,56,53,1,4
130381,74,64,0,4
130382,61,00,1,1
130383,58,04,1,3
130384,76,87,0,3
130385,62,88,0,4
130386,36,15,0,4
130387,67,86,0,4
130388,63,34,0,4
130389,30,77,0,1
130390,77,05,0,4
130391,64,29,1,3
130392,55,90,0,1
130393,29,56,0,4
130394,73,21,1,2
130395,50,18,0,4
130396,72,79,0,1
130397,41,55,0,3
130398,28,64,0,4
130399,77,67,0,1
130400,78,28,0,2
130401,38,80,0,1
130402,31,87,0,1
130403,77,70,1,2
130404,77,00,0,3
130405,79,54,0,3
130406,55,74,1,1
130407,40,53,0,1
130408,41,99,0,3
130409,66,70,0,3
130410,29,28,1,3
130411,75,26,1,2
130412,79,44,0,3
130413,58,31,1,2
130414,30,77,1,4
130415,31,43,1,2
130416,42,26,1,4
130417,61,29,1,2
130418,37,14,1,1
130419,48,85,0,3
130420,70,15,1,4
130421,30,27,0,1
130422,29,70,1,3
130423,77,45,1,2
130424,33,85,1,2
130425,64,53,0,2
130426,36,01,1,3
130427,45,41,1,1
130428,31,37,0,3
130429,57,89,0,1
130430,61,10,1,2
130431,47,28,1,1
130432,60,89,1,1
130433,72,26,0,2
130434,43,96,0,2
130435,39,80,0,1
130436,50,62,0,1
130437,35,67,1,3
130438,27,71,1,3
130439,65,56,0,1
130440,71,24,1,3
130441,68,92,0,1
130442,38,81,1,1
130443,42,22,0,4
130444,50,39,1,3
130445,43,20,0,3
130446,48,57,0,1
130447,48,41,1,1
130448,57,91,1,2
130449,41,46,1,1
130450,64,54,0,4
130451,31,50,0,4
130452,56,90,0,3
130453,37,94,0,3
130454,31,27,1,3
130455,60,32,0,1
130456,62,02,0,1
130457,42,19,0,3
130458,64,97,0,3
130459,72,62,1,4
130460,61,85,0,4
130461,54,37,0,4
130462,25,21,1,4
130463,69,65,0,2
130464,28,59,0,4
130465,62,92,1,3
130466,62,43,0,2
130467,64,46,0,3
130468,33,18,1,2
130469,74,70,0,2
130470,55,15,0,2
130471,64,80,1,1
130472,48,35,1,2
130473,67,95,0,4
130474,73,16,0,1
130475,53,68,0,4
130476,51,11,0,1
130477,29,36,0,1
130478,69,70,1,2
130479,57,54,0,3
130480,38,08,0,3
130481,32,11,0,3
130482,75,23,0,3
130483,38,71,1,4
130484,34,19,0,3
130485,73,36,0,4
130486,62,43,1,4
130487,25,65,0,2
130488,37,43,0,4
130489,57,18,0,2
130490,67,72,0,4
130491,43,05,1,3
130492,52,66,1,1
130493,31,52,0,1
130494,46,75,1,2
130495,68,84,0,2
130496,46,53,1,2
130497,67,39,1,2
130498,75,95,1,4
130499,62,33,0,1
130500,70,12,0,4
130501,51,84,1,1
130502,72,50,1,4
130503,38,26,0,1
130504,36,83,0,2
130505,31,48,1,1
130506,33,25,1,4
130507,38,24,0,1
130508,56,69,1,3
130509,58,28,0,4
130510,30,29,1,3
130511,37,47,0,3
130512,27,69,0,4
130513,60,66,0,4
130514,34,23,0,2
130515,68,52,1,4
130516,71,51,0,1
130517,62,67,0,1
130518,71,94,0,4
130519,59,98,0,1
130520,53,14,0,3
130521,47,90,0,2
130522,62,30,1,2
130523,33,71,1,1
130524,63,33,0,2
130525,33,13,0,1
130526,73,43,1,2
130527,30,20,1,3
130528,60,91,0,2
130529,33,03,1,2
130530,47,57,0,1
130531,39,58,1,4
130532,72,97,1,2
130533,70,00,1,4
130534,58,66,0,3
130535,76,73,1,3
130536,48,11,1,1
130537,62,82,0,4
130538,67,21,0,2
130539,79,73,0,4
130540,54,03,1,4
130541,62,63,1,4
130542,76,45,1,3
130543,64,84,0,4
130544,45,55,1,3
130545,73,28,0,2
130546,61,99,0,4
130547,54,48,0,3
130548,57,86,0,3
130549,79,29,1,4
130550,62,11,0,3
130551,73,79,0,3
130552,34,03,0,3
130553,63,97,0,2
130554,48,50,1,2
130555,35,25,1,3
130556,54,44,1,4
130557,50,39,1,3
130558,64,94,1,2
130559,33,01,0,4
130560,77,78,1,2
130561,45,63,1,2
130562,32,38,0,1
130563,55,44,1,2
130564,31,71,0,1
130565,25,75,1,4
130566,38,91,1,4
130567,33,44,1,4
130568,64,37,0,3
130569,42,84,1,1
130570,29,22,0,3
130571,62,85,1,1
130572,56,07,0,4
130573,30,05,1,2
130574,40,45,1,1
130575,54,29,0,3
130576,61,92,1,1
130577,69,67,0,4
130578,54,94,0,3
130579,25,44,0,3
130580,49,38,1,1
130581,26,29,0,1
130582,25,11,0,2
130583,39,02,0,3
130584,35,20,0,4
130585,72,17,0,4
130586,37,30,0,3
130587,73,83,0,1
130588,53,80,1,1
130589,68,04,1,4
130590,65,34,1,1
130591,70,77,0,2
130592,26,60,0,4
130593,67,67,0,2
130594,27,36,1,3
130595,37,47,1,2
130596,66,84,0,4
130597,39,47,1,3
130598,47,85,1,4
130599,70,38,1,4
130600,77,49,0,4
130601,39,18,1,2
130602,41,84,1,2
130603,33,47,1,3
130604,69,98,0,4
130605,57,36,0,1
130606,44,47,0,1
130607,60,45,0,1
130608,45,25,0,2
130609,37,51,0,1
130610,31,99,1,4
130611,59,97,1,4
130612,35,81,1,1
130613,75,28,1,3
130614,63,62,1,3
130615,71,44,1,3
130616,50,31,1,4
130617,40,16,0,1
130618,38,11,0,3
130619,79,45,1,1
130620,51,42,1,2
130621,36,30,0,3
130622,63,07,1,3
130623,69,44,1,1
130624,30,58,1,3
130625,78,48,1,4
130626,40,92,1,2
130627,75,35,1,1
130628,49,16,0,2
130629,61,21,1,3
130630,69,51,0,3
130631,31,65,0,1
130632,73,62,1,1
130633,76,42,0,1
130634,26,18,1,1
130635,62,68,1,4
130636,38,71,0,2
130637,67,53,0,3
130638,34,62,1,4
130639,70,26,1,4
130640,79,01,1,2
130641,32,19,0,2
130642,72,36,1,3
130643,50,64,0,4
130644,68,42,0,1
130645,33,44,1,1
130646,34,08,0,4
130647,30,57,1,4
130648,48,00,0,2
130649,78,50,1,3
130650,48,20,1,1
130651,57,34,1,1
130652,31,64,1,4
130653,36,30,0,4
130654,54,11,1,2
130655,68,62,0,1
130656,25,23,1,4
130657,43,70,1,3
130658,67,82,0,2
130659,69,64,0,1
130660,51,27,1,4
130661,27,76,0,4
130662,30,30,1,1
130663,40,39,0,4
130664,32,42,1,2
130665,71,16,1,4
130666,43,05,1,4
130667,36,99,1,3
130668,78,95,1,2
130669,62,55,0,3
130670,53,43,0,2
130671,60,39,0,2
130672,61,59,1,2
130673,44,07,1,2
130674,78,68,1,2
130675,36,72,1,3
130676,45,16,1,4
130677,52,26,0,4
130678,29,24,1,2
130679,65,08,0,3
130680,40,58,0,4
130681,72,42,0,3
130682,50,09,1,1
130683,61,16,0,1
130684,29,68,1,2
130685,29,61,1,1
130686,49,55,0,4
130687,62,61,1,2
130688,69,43,0,4
130689,66,95,1,2
130690,76,67,0,3
130691,32,41,0,4
130692,75,68,0,3
130693,27,11,1,1
130694,30,77,1,4
130695,67,97,1,1
130696,57,02,0,3
130697,27,83,1,1
130698,59,60,1,1
130699,78,33,0,4
130700,51,13,0,2
130701,26,40,0,3
130702,48,58,0,2
130703,34,08,1,4
130704,42,00,1,3
130705,61,19,0,4
130706,71,19,0,4
130707,30,11,1,2
130708,60,81,1,2
130709,77,95,1,1
130710,54,72,0,4
130711,32,20,0,4
130712,48,58,0,2
130713,40,17,0,2
130714,75,69,1,4
130715,45,10,1,2
130716,63,90,0,3
130717,72,78,1,2
130718,66,53,1,1
130719,42,55,0,3
130720,31,72,0,1
130721,54,38,1,2
130722,58,11,0,1
130723,61,07,0,2
130724,58,28,0,2
130725,59,26,1,4
130726,75,56,0,1
130727,49,84,1,3
130728,51,02,1,3
130729,69,07,1,4
130730,71,91,0,4
130731,53,87,0,1
130732,37,84,0,4
130733,25,85,0,4
130734,25,37,0,1
130735,51,67,0,3
130736,42,97,1,4
130737,50,05,0,1
130738,57,87,1,4
130739,37,82,0,4
130740,38,20,1,4
130741,34,73,1,4
130742,60,14,0,2
130743,42,77,1,3
130744,65,15,1,2
130745,66,43,0,4
130746,75,41,1,2
130747,66,89,1,4
130748,39,22,1,2
130749,39,68,1,2
130750,71,42,0,1
130751,58,17,1,1
130752,40,62,0,2
130753,31,87,1,2
130754,31,27,0,3
130755,75,78,0,3
130756,35,06,1,2
130757,36,77,0,1
130758,30,14,0,3
130759,27,17,0,2
130760,34,39,1,3
130761,56,63,0,1
130762,47,48,0,2
130763,51,65,0,4
130764,50,85,1,4
130765,62,00,1,1
130766,42,17,1,1
130767,74,72,1,4
130768,29,46,0,4
130769,67,95,1,1
130770,45,41,0,3
130771,58,91,0,1
130772,39,79,0,3
130773,68,51,1,1
130774,42,04,0,1
130775,63,59,1,4
130776,30,25,0,3
130777,71,21,0,2
130778,56,55,0,2
130779,42,79,0,2
130780,57,35,1,4
130781,32,53,0,1
130782,38,24,0,2
130783,75,69,1,3
130784,68,06,1,1
130785,49,27,0,3
130786,49,69,1,4
130787,69,68,0,1
130788,79,89,1,3
130789,54,14,0,3
130790,30,85,1,3
130791,26,90,1,3
130792,64,32,0,2
130793,67,41,1,2
130794,39,90,1,3
130795,52,76,1,3
130796,42,38,0,2
130797,29,51,0,1
130798,38,62,1,3
130799,65,01,0,3
130800,32,41,1,4
130801,63,52,0,1
130802,52,93,1,2
130803,26,19,0,1
130804,29,65,1,4
130805,35,46,0,2
130806,38,79,0,1
130807,59,80,1,4
130808,40,26,0,1
130809,38,66,0,2
130810,71,53,1,3
130811,39,34,1,2
130812,52,53,0,2
130813,37,25,1,3
130814,66,37,0,1
130815,73,16,1,3
130816,26,20,0,2
130817,43,74,1,3
130818,54,19,1,4
130819,36,78,1,1
130820,53,61,1,3
130821,38,15,0,4
130822,67,65,1,1
130823,69,01,0,3
130824,68,98,1,1
130825,33,79,1,4
130826,41,71,1,4
130827,60,12,1,3
130828,35,31,1,3
130829,62,22,1,1
130830,51,60,1,1
130831,79,87,0,1
130832,26,88,0,1
130833,60,66,0,4
130834,67,99,0,1
130835,50,62,1,3
130836,52,13,1,4
130837,74,36,0,1
130838,68,33,0,1
130839,50,14,1,4
130840,47,47,0,3
130841,46,49,0,3
130842,39,82,0,4
130843,72,87,0,3
130844,66,15,1,4
130845,33,88,0,3
130846,61,32,1,1
130847,29,91,0,2
130848,47,31,0,4
130849,77,91,1,1
130850,49,63,0,3
130851,27,30,1,2
130852,58,50,1,4
130853,79,57,1,1
130854,38,79,1,4
130855,65,41,1,4
130856,77,95,1,4
130857,42,05,0,1
130858,35,09,1,3
130859,67,45,0,3
130860,51,79,1,1
130861,75,06,1,1
130862,44,67,1,3
130863,40,34,1,1
130864,74,75,0,1
130865,39,95,0,2
130866,69,73,0,3
130867,32,75,0,4
130868,78,93,1,2
130869,37,12,1,3
130870,37,27,1,1
130871,77,60,1,1
130872,62,78,0,1
130873,69,00,0,1
130874,51,88,0,3
130875,47,10,1,4
130876,58,63,0,1
130877,69,84,1,3
130878,71,08,1,3
130879,52,01,1,3
130880,47,84,1,3
130881,74,52,1,3
130882,53,65,1,1
130883,31,48,1,2
130884,66,80,0,4
130885,73,65,0,4
130886,54,90,0,4
130887,31,49,0,2
130888,56,99,1,1
130889,28,70,1,1
130890,50,11,1,2
130891,61,99,0,2
130892,32,97,0,3
130893,69,18,1,1
130894,30,69,1,3
130895,30,72,1,3
130896,27,44,1,2
130897,47,66,0,4
130898,66,40,0,1
130899,51,36,1,3
130900,28,49,0,2
130901,29,34,1,1
130902,61,70,1,4
130903,41,18,0,2
130904,66,85,1,1
130905,52,80,0,1
130906,39,84,0,4
130907,57,82,1,3
130908,77,04,0,2
130909,32,54,0,3
130910,54,61,1,2
130911,61,98,0,2
130912,41,05,0,3
130913,39,00,0,2
130914,39,44,0,4
130915,43,02,1,2
130916,28,57,1,3
130917,26,97,0,4
130918,79,66,1,3
130919,61,76,1,1
130920,51,00,0,1
130921,48,00,0,4
130922,78,06,1,2
130923,29,40,1,3
130924,40,28,1,1
130925,66,03,1,1
130926,78,15,1,1
130927,52,80,1,2
130928,50,99,0,3
130929,42,32,1,2
130930,45,30,0,4
130931,51,22,0,3
130932,57,36,1,3
130933,53,06,1,4
130934,55,14,1,4
130935,27,26,1,3
130936,58,11,1,3
130937,60,31,0,1
130938,60,10,0,3
130939,41,27,1,3
130940,66,31,0,3
130941,26,99,0,2
130942,73,22,0,3
130943,39,46,1,1
130944,48,04,1,1
130945,51,66,1,1
130946,50,85,1,3
130947,40,53,0,1
130948,56,63,0,3
130949,47,93,0,1
130950,54,95,1,4
130951,56,22,1,4
130952,66,06,1,1
130953,60,44,1,1
130954,47,77,0,1
130955,26,72,1,2
130956,43,02,0,4
130957,30,34,0,3
130958,73,34,0,3
130959,78,24,0,1
130960,63,44,1,3
130961,40,48,1,2
130962,64,98,0,1
130963,72,48,1,2
130964,56,39,0,2
130965,67,64,1,1
130966,61,55,1,3
130967,73,73,0,1
130968,51,31,0,1
130969,64,86,1,1
130970,28,74,0,2
130971,70,74,1,4
130972,74,38,1,3
130973,67,07,1,2
130974,48,05,0,2
130975,45,30,1,3
130976,43,14,0,1
130977,50,49,0,1
130978,41,42,0,2
130979,49,15,0,4
130980,72,46,1,2
130981,72,58,1,1
130982,44,78,0,2
130983,27,69,1,3
130984,40,97,1,2
130985,75,35,0,4
130986,69,50,0,3
130987,78,80,1,1
130988,32,94,1,3
130989,79,09,1,2
130990,75,83,0,3
130991,44,69,1,2
130992,78,46,0,3
130993,77,47,0,4
130994,69,44,0,3
130995,71,36,0,1
130996,67,32,0,4
130997,27,67,0,2
130998,43,84,0,3
130999,52,83,1,1
131000,38,96,0,3
131001,76,86,0,4
131002,73,91,1,3
131003,69,25,0,3
131004,56,25,0,4
131005,76,48,0,3
131006,41,03,1,1
131007,69,50,1,3
131008,34,67,0,1
131009,61,39,1,4
131010,52,65,1,3
131011,52,17,1,3
131012,75,30,0,4
131013,65,52,0,4
131014,44,01,1,3
131015,58,21,1,1
131016,69,42,0,3
131017,73,32,1,4
131018,68,95,0,1
131019,60,25,1,2
131020,66,69,1,4
131021,35,28,1,1
131022,26,39,0,1
131023,52,41,0,4
131024,47,56,0,3
131025,26,67,0,3
131026,47,66,1,3
131027,59,92,1,1
131028,40,81,0,4
131029,37,98,1,4
131030,30,81,0,2
131031,29,36,0,3
131032,73,83,0,3
131033,32,53,0,4
131034,25,37,1,4
131035,59,81,1,2
131036,56,35,0,4
131037,76,49,0,3
131038,51,41,1,2
131039,78,71,0,1
131040,41,57,0,2
131041,78,06,1,1
131042,61,81,1,4
131043,43,57,0,4
131044,44,59,0,1
131045,42,53,0,2
131046,69,47,1,4
131047,58,64,1,2
131048,64,35,1,2
131049,57,43,1,1
131050,69,36,1,2
131051,41,81,0,1
131052,66,95,0,1
131053,27,41,1,3
131054,72,46,1,1
131055,40,83,0,4
131056,59,58,0,4
131057,55,46,0,2
131058,48,88,0,1
131059,79,53,0,2
131060,74,84,1,1
131061,47,25,0,3
131062,36,49,0,1
131063,78,79,1,3
131064,29,15,0,4
131065,34,74,0,3
131066,46,61,0,4
131067,40,14,0,3
131068,68,07,0,2
131069,60,40,0,1
131070,49,73,0,2
131071,38,42,1,3
131072,74,31,0,2
131073,57,40,1,4
131074,45,93,0,1
131075,45,88,1,2
131076,75,71,0,2
131077,41,57,0,4
131078,67,65,0,4
131079,36,52,0,2
131080,39,24,0,3
131081,67,31,1,2
131082,25,79,1,3
131083,75,97,0,3
131084,74,94,1,2
131085,34,66,0,4
131086,66,45,0,3
131087,45,35,0,1
131088,60,26,0,3
131089,63,63,1,3
131090,51,29,0,2
131091,76,89,1,2
131092,58,34,0,1
131093,74,59,0,4
131094,74,66,0,2
131095,66,90,0,3
131096,29,07,0,1
131097,46,46,0,3
131098,41,30,1,1
131099,62,29,0,4
131100,57,22,0,2
131101,37,49,1,4
131102,42,69,0,3
131103,77,16,0,3
131104,55,12,0,2
131105,37,33,1,4
131106,34,67,0,3
131107,59,38,1,2
131108,59,82,1,4
131109,44,53,0,2
131110,31,61,1,1
131111,30,91,1,4
131112,56,84,1,3
131113,65,16,1,3
131114,54,34,0,1
131115,31,10,1,1
131116,33,64,0,2
131117,66,74,0,2
131118,51,65,0,4
131119,34,49,1,1
131120,76,59,0,4
131121,74,80,0,4
131122,64,93,1,4
131123,30,72,0,2
131124,62,70,0,3
131125,57,46,1,3
131126,53,55,0,4
131127,55,89,0,1
131128,40,73,0,3
131129,73,34,0,4
131130,31,55,1,1
131131,33,26,0,1
131132,57,09,0,4
131133,28,64,1,1
131134,32,93,0,3
131135,37,11,1,4
131136,72,42,1,2
131137,68,49,1,1
131138,38,24,1,1
131139,69,61,0,2
131140,43,19,1,4
131141,63,22,1,2
131142,62,86,0,3
131143,64,43,0,1
131144,50,82,1,1
131145,55,24,0,2
131146,74,12,1,2
131147,73,48,1,2
131148,42,61,1,2
131149,69,79,0,2
131150,33,57,1,1
131151,65,73,0,3
131152,59,58,1,2
131153,27,39,1,4
131154,58,04,0,1
131155,70,88,0,1
131156,26,82,0,4
131157,25,64,1,1
131158,68,68,0,1
131159,47,67,0,1
131160,58,20,0,2
131161,39,19,1,3
131162,33,58,1,1
131163,61,50,1,3
131164,28,11,0,2
131165,31,80,0,3
131166,43,81,1,2
131167,36,63,1,3
131168,31,05,0,3
131169,61,31,0,4
131170,61,89,1,1
131171,40,21,0,4
131172,58,04,0,3
131173,56,03,0,2
131174,57,31,0,3
131175,70,51,1,2
131176,61,07,0,2
131177,56,66,1,1
131178,66,83,0,2
131179,26,66,1,1
131180,29,03,0,1
131181,51,97,1,2
131182,54,15,0,4
131183,65,74,0,1
131184,78,70,1,2
131185,62,39,0,4
131186,73,44,1,3
131187,78,96,1,1
131188,48,99,1,2
131189,34,55,1,1
131190,61,69,1,4
131191,30,91,1,2
131192,31,01,0,3
131193,75,97,0,3
131194,63,43,1,1
131195,30,63,0,3
131196,72,82,1,3
131197,31,03,1,2
131198,79,03,1,1
131199,65,07,1,1
131200,55,86,0,4
131201,62,28,1,3
131202,43,28,1,2
131203,52,02,1,2
131204,65,29,0,4
131205,64,74,1,1
131206,66,36,0,2
131207,34,51,1,1
131208,42,55,1,1
131209,43,39,1,4
131210,38,82,1,3
131211,74,42,0,1
131212,69,45,1,3
131213,28,06,1,4
131214,48,22,1,2
131215,57,85,0,2
131216,34,77,0,1
131217,32,76,1,2
131218,61,40,1,4
131219,29,07,1,4
131220,28,46,1,3
131221,54,48,0,2
131222,39,19,1,4
131223,47,62,0,2
131224,51,25,1,4
131225,32,63,1,1
131226,71,92,0,1
131227,67,91,1,1
131228,31,84,0,2
131229,70,00,0,4
131230,48,28,1,4
131231,60,47,0,1
131232,37,33,1,3
131233,55,56,0,4
131234,37,51,1,2
131235,32,22,0,2
131236,66,30,0,4
131237,51,18,1,4
131238,34,48,1,1
131239,71,76,0,3
131240,54,71,1,1
131241,32,92,1,1
131242,54,94,1,4
131243,27,19,1,3
131244,60,59,1,2
131245,31,14,0,2
131246,37,32,1,2
131247,70,62,1,1
131248,65,44,1,1
131249,45,50,1,1
131250,38,13,0,2
131251,74,61,0,1
131252,45,70,1,1
131253,76,25,1,2
131254,78,45,0,3
131255,65,27,1,1
131256,63,56,0,4
131257,57,68,0,1
131258,69,36,1,3
131259,56,21,1,1
131260,65,76,0,4
131261,46,67,1,2
131262,61,44,1,3
131263,65,19,1,3
131264,60,73,1,3
131265,45,29,1,3
131266,60,21,0,4
131267,36,40,0,3
131268,61,10,0,4
131269,76,50,0,4
131270,37,60,0,4
131271,29,89,1,2
131272,67,51,1,3
131273,75,16,0,3
131274,60,25,0,2
131275,61,07,0,4
131276,69,98,0,1
131277,52,34,0,1
131278,28,84,1,1
131279,28,63,1,3
131280,52,66,0,2
131281,71,99,0,4
131282,77,43,0,2
131283,50,64,0,2
131284,30,85,1,4
131285,41,50,1,2
131286,62,38,1,1
131287,27,88,1,2
131288,74,94,1,2
131289,28,48,0,3
131290,52,64,0,1
131291,69,03,1,2
131292,31,68,0,3
131293,27,94,1,1
131294,45,69,0,2
131295,72,50,1,2
131296,70,31,0,3
131297,47,26,0,2
131298,35,53,0,2
131299,45,61,1,2
131300,42,39,0,4
131301,79,86,1,3
131302,52,35,1,3
131303,42,91,0,3
131304,77,75,0,2
131305,56,58,0,2
131306,67,40,0,3
131307,67,56,0,4
131308,51,17,1,2
131309,62,42,0,1
131310,28,80,0,1
131311,77,08,0,2
131312,36,68,1,4
131313,76,76,1,2
131314,58,56,0,4
131315,64,76,1,2
131316,37,34,1,4
131317,56,92,1,2
131318,73,61,0,2
131319,29,25,1,3
131320,38,55,0,3
131321,67,49,0,2
131322,29,56,0,3
131323,70,69,1,1
131324,62,05,1,1
131325,30,48,1,1
131326,53,04,1,4
131327,68,76,1,1
131328,46,95,0,2
131329,28,84,1,4
131330,57,18,0,2
131331,30,84,0,1
131332,63,19,1,3
131333,65,96,0,2
131334,55,23,0,3
131335,38,50,0,3
131336,69,62,1,3
131337,57,29,1,2
131338,44,12,0,3
131339,59,87,0,2
131340,42,19,0,1
131341,62,72,0,4
131342,77,69,0,4
131343,40,38,1,3
131344,72,33,1,3
131345,73,52,1,1
131346,65,65,0,4
131347,70,77,0,3
131348,51,11,1,1
131349,61,34,1,1
131350,58,55,0,1
131351,34,91,1,4
131352,72,84,1,1
131353,44,95,0,2
131354,54,75,0,3
131355,39,37,0,1
131356,41,65,1,2
131357,65,72,0,3
131358,70,94,1,1
131359,50,95,0,1
131360,45,15,0,1
131361,44,75,0,1
131362,42,17,1,3
131363,40,12,0,4
131364,54,60,0,1
131365,34,27,1,4
131366,38,88,1,1
131367,69,22,1,4
131368,44,20,1,1
131369,66,11,0,2
131370,31,92,1,4
131371,56,09,1,4
131372,50,23,1,2
131373,44,53,0,3
131374,46,26,1,4
131375,69,58,0,3
131376,61,11,0,3
131377,60,97,0,4
131378,54,42,1,3
131379,58,52,0,1
131380,41,75,1,4
131381,79,13,1,2
131382,47,83,1,1
131383,53,07,0,1
131384,56,51,1,1
131385,66,90,0,1
131386,73,11,1,2
131387,79,08,0,1
131388,75,52,1,1
131389,34,79,0,4
131390,39,80,0,2
131391,42,17,1,1
131392,75,19,1,1
131393,64,96,1,4
131394,71,92,0,4
131395,26,46,0,1
131396,31,63,0,3
131397,67,80,0,4
131398,48,98,1,2
131399,59,52,1,3
131400,59,64,1,4
131401,68,97,1,3
131402,77,29,1,2
131403,74,60,1,1
131404,77,99,0,3
131405,55,68,0,2
131406,68,25,1,1
131407,35,46,1,2
131408,47,54,0,1
131409,33,74,0,2
131410,32,42,1,2
131411,32,68,1,3
131412,29,24,0,2
131413,59,57,0,2
131414,75,27,0,1
131415,66,82,0,3
131416,65,89,0,1
131417,45,10,0,2
131418,55,89,1,3
131419,58,12,0,4
131420,72,80,0,3
131421,51,58,1,2
131422,54,32,1,2
131423,70,43,1,2
131424,76,94,1,1
131425,35,33,0,2
131426,37,03,0,3
131427,35,76,1,1
131428,66,91,1,2
131429,38,32,1,2
131430,78,19,1,3
131431,77,28,0,3
131432,76,66,1,1
131433,48,64,1,1
131434,37,93,0,3
131435,52,99,1,2
131436,54,07,1,1
131437,39,63,1,3
131438,29,61,1,1
131439,40,14,1,1
131440,47,20,1,2
131441,29,39,0,1
131442,31,04,0,1
131443,38,66,0,2
131444,62,99,0,4
131445,52,50,0,2
131446,70,27,0,3
131447,58,07,1,1
131448,37,51,1,3
131449,32,30,1,2
131450,68,08,0,1
131451,77,54,1,1
131452,45,57,1,3
131453,59,68,1,1
131454,49,74,0,4
131455,41,24,1,3
131456,34,09,1,4
131457,39,89,1,2
131458,56,30,0,3
131459,31,40,1,3
131460,51,28,1,4
131461,62,40,0,3
131462,61,53,1,2
131463,30,05,1,4
131464,43,71,0,3
131465,54,52,1,4
131466,38,41,1,2
131467,58,71,0,4
131468,57,21,1,3
131469,69,85,0,4
131470,63,18,0,1
131471,59,16,1,4
131472,54,95,0,3
131473,43,33,1,4
131474,76,25,1,3
131475,72,88,1,3
131476,42,63,0,1
131477,48,83,0,2
131478,47,58,1,4
131479,29,43,1,3
131480,41,73,1,2
131481,33,39,0,4
131482,34,08,1,2
131483,77,69,0,2
131484,33,54,1,4
131485,77,13,1,4
131486,46,13,1,3
131487,39,85,1,2
131488,68,09,1,3
131489,53,63,0,4
131490,56,44,0,3
131491,33,38,1,4
131492,69,17,1,2
131493,33,90,1,3
131494,36,26,1,4
131495,52,67,1,4
131496,69,39,0,2
131497,55,03,0,3
131498,66,22,0,4
131499,74,22,0,4
131500,74,98,0,4
131501,72,82,1,2
131502,55,06,0,2
131503,75,79,0,4
131504,45,55,1,1
131505,69,30,1,2
131506,34,39,0,2
131507,65,49,0,1
131508,29,18,0,2
131509,66,56,0,4
131510,58,34,1,3
131511,46,72,1,1
131512,50,76,1,4
131513,40,41,0,4
131514,39,36,1,1
131515,30,60,1,3
131516,74,20,1,1
131517,74,29,1,4
131518,65,67,0,4
131519,68,81,0,2
131520,78,97,1,1
131521,53,13,1,4
131522,71,71,0,3
131523,66,16,0,3
131524,38,17,0,4
131525,58,50,1,2
131526,66,99,1,3
131527,78,81,0,3
131528,38,73,0,1
131529,47,11,1,1
131530,53,48,1,4
131531,46,04,1,4
131532,47,76,0,2
131533,53,60,1,3
131534,27,02,1,4
131535,73,80,0,3
131536,39,30,0,1
131537,55,60,1,3
131538,33,55,1,3
131539,61,06,1,2
131540,76,37,1,3
131541,65,32,1,4
131542,66,28,1,3
131543,76,06,1,4
131544,73,73,1,4
131545,71,90,1,2
131546,67,51,1,2
131547,73,64,1,3
131548,59,98,1,3
131549,77,35,1,1
131550,45,22,0,4
131551,51,85,1,3
131552,34,73,0,1
131553,68,60,0,4
131554,59,33,0,4
131555,66,80,0,4
131556,74,41,0,2
131557,61,90,0,4
131558,52,83,1,3
131559,39,70,1,2
131560,41,16,1,4
131561,63,49,1,2
131562,65,50,1,4
131563,59,88,1,2
131564,39,85,0,1
131565,40,57,0,4
131566,70,66,0,3
131567,41,64,1,2
131568,35,60,1,4
131569,34,22,1,3
131570,26,97,0,3
131571,78,82,1,1
131572,79,80,1,2
131573,25,91,1,2
131574,58,67,0,2
131575,41,86,1,4
131576,28,60,1,3
131577,28,90,1,3
131578,60,32,1,3
