id,cantidad,fecha,operador
9845,1444,2020/05/1,9845
9846,1341,2020/05/1,9846
9847,76,2020/05/1,9847
9848,729,2020/05/1,9848
9849,1025,2020/05/1,9849
9850,385,2020/05/1,9850
9851,106,2020/05/1,9851
9852,1592,2020/05/1,9852
9853,364,2020/05/1,9853
9854,1289,2020/05/1,9854
9855,1109,2020/05/1,9855
9856,1429,2020/05/1,9856
9857,638,2020/05/1,9857
9858,340,2020/05/1,9858
9859,249,2020/05/1,9859
9860,46,2020/05/1,9860
9861,1227,2020/05/1,9861
9862,772,2020/05/1,9862
9863,1288,2020/05/1,9863
9864,429,2020/05/1,9864
9865,661,2020/05/1,9865
9866,604,2020/05/1,9866
9867,86,2020/05/1,9867
9868,194,2020/05/1,9868
9869,1308,2020/05/1,9869
9870,1664,2020/05/1,9870
9871,1423,2020/05/1,9871
9872,1040,2020/05/1,9872
9873,676,2020/05/1,9873
9874,1424,2020/05/1,9874
9875,532,2020/05/1,9875
9876,1482,2020/05/1,9876
9877,1475,2020/05/1,9877
9878,180,2020/05/1,9878
9879,45,2020/05/1,9879
9880,135,2020/05/1,9880
9881,824,2020/05/1,9881
9882,538,2020/05/1,9882
9883,401,2020/05/1,9883
9884,715,2020/05/1,9884
9885,1893,2020/05/1,9885
9886,147,2020/05/1,9886
9887,772,2020/05/1,9887
9888,811,2020/05/1,9888
9889,1631,2020/05/1,9889
9890,1400,2020/05/1,9890
9891,1095,2020/05/1,9891
9892,194,2020/05/1,9892
9893,1550,2020/05/1,9893
9894,1222,2020/05/1,9894
9895,1366,2020/05/1,9895
9896,1919,2020/05/1,9896
9897,1964,2020/05/1,9897
9898,409,2020/05/1,9898
9899,1618,2020/05/1,9899
9900,544,2020/05/1,9900
9901,570,2020/05/1,9901
9902,1055,2020/05/1,9902
9903,1955,2020/05/1,9903
9904,609,2020/05/1,9904
9905,163,2020/05/1,9905
9906,907,2020/05/1,9906
9907,1987,2020/05/1,9907
9908,401,2020/05/1,9908
9909,867,2020/05/1,9909
9910,1123,2020/05/1,9910
9911,588,2020/05/1,9911
9912,25,2020/05/1,9912
9913,827,2020/05/1,9913
9914,1057,2020/05/1,9914
9915,162,2020/05/1,9915
9916,1319,2020/05/1,9916
9917,1930,2020/05/1,9917
9918,1232,2020/05/1,9918
9919,1058,2020/05/1,9919
9920,1439,2020/05/1,9920
9921,1157,2020/05/1,9921
9922,961,2020/05/1,9922
9923,739,2020/05/1,9923
9924,1493,2020/05/1,9924
9925,830,2020/05/1,9925
9926,362,2020/05/1,9926
9927,1632,2020/05/1,9927
9928,1611,2020/05/1,9928
9929,1205,2020/05/1,9929
9930,1016,2020/05/1,9930
9931,614,2020/05/1,9931
9932,1908,2020/05/1,9932
9933,527,2020/05/1,9933
9934,1182,2020/05/1,9934
9935,1738,2020/05/1,9935
9936,1903,2020/05/1,9936
9937,1136,2020/05/1,9937
9938,628,2020/05/1,9938
9939,1978,2020/05/1,9939
9940,489,2020/05/1,9940
9941,1750,2020/05/1,9941
9942,1801,2020/05/1,9942
9943,1150,2020/05/1,9943
9944,975,2020/05/1,9944
9945,1484,2020/05/1,9945
9946,71,2020/05/1,9946
9947,1520,2020/05/1,9947
9948,1400,2020/05/1,9948
9949,1444,2020/05/1,9949
9950,1380,2020/05/1,9950
9951,775,2020/05/1,9951
9952,1746,2020/05/1,9952
9953,898,2020/05/1,9953
9954,375,2020/05/1,9954
9955,431,2020/05/1,9955
9956,265,2020/05/1,9956
9957,300,2020/05/1,9957
9958,827,2020/05/1,9958
9959,500,2020/05/1,9959
9960,831,2020/05/1,9960
9961,985,2020/05/1,9961
9962,740,2020/05/1,9962
9963,869,2020/05/1,9963
9964,355,2020/05/1,9964
9965,760,2020/05/1,9965
9966,288,2020/05/1,9966
9967,151,2020/05/1,9967
9968,1083,2020/05/1,9968
9969,1215,2020/05/1,9969
9970,1523,2020/05/1,9970
9971,1204,2020/05/1,9971
9972,1536,2020/05/1,9972
9973,1645,2020/05/1,9973
9974,1248,2020/05/1,9974
9975,1895,2020/05/1,9975
9976,19,2020/05/1,9976
9977,1284,2020/05/1,9977
9978,1004,2020/05/1,9978
9979,847,2020/05/1,9979
9980,1408,2020/05/1,9980
9981,1783,2020/05/1,9981
9982,1332,2020/05/1,9982
9983,111,2020/05/1,9983
9984,1705,2020/05/1,9984
9985,545,2020/05/1,9985
9986,1999,2020/05/1,9986
9987,303,2020/05/1,9987
9988,685,2020/05/1,9988
9989,614,2020/05/1,9989
9990,1483,2020/05/1,9990
9991,877,2020/05/1,9991
9992,1509,2020/05/1,9992
9993,414,2020/05/1,9993
9994,502,2020/05/1,9994
9995,887,2020/05/1,9995
9996,1383,2020/05/1,9996
9997,1684,2020/05/1,9997
9998,1887,2020/05/1,9998
9999,1185,2020/05/1,9999
10000,1323,2020/05/1,10000
10001,720,2020/05/1,10001
10002,504,2020/05/1,10002
10003,975,2020/05/1,10003
10004,905,2020/05/1,10004
10005,1791,2020/05/1,10005
10006,1992,2020/05/1,10006
10007,564,2020/05/1,10007
10008,473,2020/05/1,10008
10009,761,2020/05/1,10009
10010,1800,2020/05/1,10010
10011,435,2020/05/1,10011
10012,340,2020/05/1,10012
10013,13,2020/05/1,10013
10014,398,2020/05/1,10014
10015,1244,2020/05/1,10015
10016,1229,2020/05/1,10016
10017,919,2020/05/1,10017
10018,536,2020/05/1,10018
10019,1118,2020/05/1,10019
10020,1131,2020/05/1,10020
10021,309,2020/05/1,10021
10022,1237,2020/05/1,10022
10023,1421,2020/05/1,10023
10024,1882,2020/05/1,10024
10025,1176,2020/05/1,10025
10026,1334,2020/05/1,10026
10027,1985,2020/05/1,10027
10028,1669,2020/05/1,10028
10029,1918,2020/05/1,10029
10030,1587,2020/05/1,10030
10031,1268,2020/05/1,10031
10032,1345,2020/05/1,10032
10033,1527,2020/05/1,10033
10034,1633,2020/05/1,10034
10035,94,2020/05/1,10035
10036,1394,2020/05/1,10036
10037,1922,2020/05/1,10037
10038,1064,2020/05/1,10038
10039,934,2020/05/1,10039
10040,1439,2020/05/1,10040
10041,896,2020/05/1,10041
10042,722,2020/05/1,10042
10043,1922,2020/05/1,10043
10044,930,2020/05/1,10044
10045,857,2020/05/1,10045
10046,853,2020/05/1,10046
10047,1358,2020/05/1,10047
10048,486,2020/05/1,10048
10049,885,2020/05/1,10049
10050,1141,2020/05/1,10050
10051,1664,2020/05/1,10051
10052,76,2020/05/1,10052
10053,1169,2020/05/1,10053
10054,881,2020/05/1,10054
10055,478,2020/05/1,10055
10056,1063,2020/05/1,10056
10057,567,2020/05/1,10057
10058,945,2020/05/1,10058
10059,742,2020/05/1,10059
10060,1485,2020/05/1,10060
10061,1534,2020/05/1,10061
10062,1809,2020/05/1,10062
10063,584,2020/05/1,10063
10064,910,2020/05/1,10064
10065,604,2020/05/1,10065
10066,1746,2020/05/1,10066
10067,58,2020/05/1,10067
10068,295,2020/05/1,10068
10069,328,2020/05/1,10069
10070,1141,2020/05/1,10070
10071,1715,2020/05/1,10071
10072,1973,2020/05/1,10072
10073,66,2020/05/1,10073
10074,716,2020/05/1,10074
10075,1416,2020/05/1,10075
10076,574,2020/05/1,10076
10077,1488,2020/05/1,10077
10078,1704,2020/05/1,10078
10079,1264,2020/05/1,10079
10080,499,2020/05/1,10080
10081,1244,2020/05/1,10081
10082,372,2020/05/1,10082
10083,853,2020/05/1,10083
10084,609,2020/05/1,10084
10085,827,2020/05/1,10085
10086,941,2020/05/1,10086
10087,1892,2020/05/1,10087
10088,1209,2020/05/1,10088
10089,916,2020/05/1,10089
10090,36,2020/05/1,10090
10091,1436,2020/05/1,10091
10092,973,2020/05/1,10092
10093,482,2020/05/1,10093
10094,284,2020/05/1,10094
10095,464,2020/05/1,10095
10096,507,2020/05/1,10096
10097,428,2020/05/1,10097
10098,525,2020/05/1,10098
10099,544,2020/05/1,10099
10100,780,2020/05/1,10100
10101,1857,2020/05/1,10101
10102,1029,2020/05/1,10102
10103,358,2020/05/1,10103
10104,385,2020/05/1,10104
10105,900,2020/05/1,10105
10106,288,2020/05/1,10106
10107,1651,2020/05/1,10107
10108,1495,2020/05/1,10108
10109,832,2020/05/1,10109
10110,1522,2020/05/1,10110
10111,296,2020/05/1,10111
10112,1388,2020/05/1,10112
10113,1843,2020/05/1,10113
10114,1539,2020/05/1,10114
10115,19,2020/05/1,10115
10116,1399,2020/05/1,10116
10117,810,2020/05/1,10117
10118,250,2020/05/1,10118
10119,464,2020/05/1,10119
10120,1046,2020/05/1,10120
10121,25,2020/05/1,10121
10122,1205,2020/05/1,10122
10123,646,2020/05/1,10123
10124,188,2020/05/1,10124
10125,874,2020/05/1,10125
10126,1397,2020/05/1,10126
10127,1044,2020/05/1,10127
10128,291,2020/05/1,10128
10129,1800,2020/05/1,10129
10130,1323,2020/05/1,10130
10131,1962,2020/05/1,10131
10132,24,2020/05/1,10132
10133,1851,2020/05/1,10133
10134,507,2020/05/1,10134
10135,215,2020/05/1,10135
10136,716,2020/05/1,10136
10137,1751,2020/05/1,10137
10138,429,2020/05/1,10138
10139,8,2020/05/1,10139
10140,1374,2020/05/1,10140
10141,402,2020/05/1,10141
10142,1688,2020/05/1,10142
10143,956,2020/05/1,10143
10144,253,2020/05/1,10144
10145,467,2020/05/1,10145
10146,225,2020/05/1,10146
10147,1967,2020/05/1,10147
10148,1839,2020/05/1,10148
10149,83,2020/05/1,10149
10150,950,2020/05/1,10150
10151,966,2020/05/1,10151
10152,1716,2020/05/1,10152
10153,869,2020/05/1,10153
10154,859,2020/05/1,10154
10155,632,2020/05/1,10155
10156,941,2020/05/1,10156
10157,51,2020/05/1,10157
10158,494,2020/05/1,10158
10159,122,2020/05/1,10159
10160,365,2020/05/1,10160
10161,1625,2020/05/1,10161
10162,557,2020/05/1,10162
10163,1705,2020/05/1,10163
10164,1038,2020/05/1,10164
10165,177,2020/05/1,10165
10166,1561,2020/05/1,10166
10167,727,2020/05/1,10167
10168,1627,2020/05/1,10168
10169,791,2020/05/1,10169
10170,356,2020/05/1,10170
10171,1125,2020/05/1,10171
10172,1308,2020/05/1,10172
10173,1554,2020/05/1,10173
10174,522,2020/05/1,10174
10175,420,2020/05/1,10175
10176,131,2020/05/1,10176
10177,619,2020/05/1,10177
10178,1501,2020/05/1,10178
10179,650,2020/05/1,10179
10180,202,2020/05/1,10180
10181,1145,2020/05/1,10181
10182,1284,2020/05/1,10182
10183,808,2020/05/1,10183
10184,1194,2020/05/1,10184
10185,1268,2020/05/1,10185
10186,1499,2020/05/1,10186
10187,1300,2020/05/1,10187
10188,1116,2020/05/1,10188
10189,1490,2020/05/1,10189
10190,1795,2020/05/1,10190
10191,1584,2020/05/1,10191
10192,1046,2020/05/1,10192
10193,1323,2020/05/1,10193
10194,970,2020/05/1,10194
10195,948,2020/05/1,10195
10196,684,2020/05/1,10196
10197,682,2020/05/1,10197
10198,163,2020/05/1,10198
10199,1283,2020/05/1,10199
10200,1899,2020/05/1,10200
10201,507,2020/05/1,10201
10202,1705,2020/05/1,10202
10203,999,2020/05/1,10203
10204,1635,2020/05/1,10204
10205,803,2020/05/1,10205
10206,723,2020/05/1,10206
10207,877,2020/05/1,10207
10208,214,2020/05/1,10208
10209,233,2020/05/1,10209
10210,259,2020/05/1,10210
10211,969,2020/05/1,10211
10212,1374,2020/05/1,10212
10213,1712,2020/05/1,10213
10214,1658,2020/05/1,10214
10215,1725,2020/05/1,10215
10216,549,2020/05/1,10216
10217,69,2020/05/1,10217
10218,520,2020/05/1,10218
10219,822,2020/05/1,10219
10220,86,2020/05/1,10220
10221,1151,2020/05/1,10221
10222,1978,2020/05/1,10222
10223,87,2020/05/1,10223
10224,636,2020/05/1,10224
10225,429,2020/05/1,10225
10226,722,2020/05/1,10226
10227,280,2020/05/1,10227
10228,379,2020/05/1,10228
10229,1351,2020/05/1,10229
10230,1324,2020/05/1,10230
10231,275,2020/05/1,10231
10232,1712,2020/05/1,10232
10233,927,2020/05/1,10233
10234,918,2020/05/1,10234
10235,858,2020/05/1,10235
10236,1432,2020/05/1,10236
10237,1018,2020/05/1,10237
10238,531,2020/05/1,10238
10239,304,2020/05/1,10239
10240,1103,2020/05/1,10240
10241,1393,2020/05/1,10241
10242,1793,2020/05/1,10242
10243,344,2020/05/1,10243
10244,1263,2020/05/1,10244
10245,1882,2020/05/1,10245
10246,1499,2020/05/1,10246
10247,1388,2020/05/1,10247
10248,540,2020/05/1,10248
10249,1264,2020/05/1,10249
10250,457,2020/05/1,10250
10251,722,2020/05/1,10251
10252,872,2020/05/1,10252
10253,1775,2020/05/1,10253
10254,432,2020/05/1,10254
10255,4,2020/05/1,10255
10256,423,2020/05/1,10256
10257,916,2020/05/1,10257
10258,1905,2020/05/1,10258
10259,980,2020/05/1,10259
10260,1794,2020/05/1,10260
10261,1676,2020/05/1,10261
10262,1161,2020/05/1,10262
10263,713,2020/05/1,10263
10264,225,2020/05/1,10264
10265,35,2020/05/1,10265
10266,542,2020/05/1,10266
10267,1947,2020/05/1,10267
10268,1718,2020/05/1,10268
10269,180,2020/05/1,10269
10270,1174,2020/05/1,10270
10271,1379,2020/05/1,10271
10272,400,2020/05/1,10272
10273,1955,2020/05/1,10273
10274,660,2020/05/1,10274
10275,650,2020/05/1,10275
10276,1179,2020/05/1,10276
10277,1227,2020/05/1,10277
10278,274,2020/05/1,10278
10279,1508,2020/05/1,10279
10280,805,2020/05/1,10280
10281,336,2020/05/1,10281
10282,1945,2020/05/1,10282
10283,1586,2020/05/1,10283
10284,970,2020/05/1,10284
10285,1517,2020/05/1,10285
10286,868,2020/05/1,10286
10287,1064,2020/05/1,10287
10288,1968,2020/05/1,10288
10289,758,2020/05/1,10289
10290,75,2020/05/1,10290
10291,1592,2020/05/1,10291
10292,1730,2020/05/1,10292
10293,1560,2020/05/1,10293
10294,916,2020/05/1,10294
10295,1646,2020/05/1,10295
10296,847,2020/05/1,10296
10297,1939,2020/05/1,10297
10298,1796,2020/05/1,10298
10299,233,2020/05/1,10299
10300,1551,2020/05/1,10300
10301,744,2020/05/1,10301
10302,510,2020/05/1,10302
10303,485,2020/05/1,10303
10304,1169,2020/05/1,10304
10305,1383,2020/05/1,10305
10306,586,2020/05/1,10306
10307,1319,2020/05/1,10307
10308,1354,2020/05/1,10308
10309,246,2020/05/1,10309
10310,925,2020/05/1,10310
10311,824,2020/05/1,10311
10312,507,2020/05/1,10312
10313,1187,2020/05/1,10313
10314,1666,2020/05/1,10314
10315,1369,2020/05/1,10315
10316,1879,2020/05/1,10316
10317,213,2020/05/1,10317
10318,1681,2020/05/1,10318
10319,82,2020/05/1,10319
10320,1501,2020/05/1,10320
10321,743,2020/05/1,10321
10322,1114,2020/05/1,10322
10323,442,2020/05/1,10323
10324,141,2020/05/1,10324
10325,1841,2020/05/1,10325
10326,1740,2020/05/1,10326
10327,1974,2020/05/1,10327
10328,663,2020/05/1,10328
10329,1927,2020/05/1,10329
10330,1068,2020/05/1,10330
10331,857,2020/05/1,10331
10332,340,2020/05/1,10332
10333,1353,2020/05/1,10333
10334,42,2020/05/1,10334
10335,1351,2020/05/1,10335
10336,993,2020/05/1,10336
10337,1300,2020/05/1,10337
10338,291,2020/05/1,10338
10339,1461,2020/05/1,10339
10340,1445,2020/05/1,10340
10341,126,2020/05/1,10341
10342,1107,2020/05/1,10342
10343,193,2020/05/1,10343
10344,937,2020/05/1,10344
10345,695,2020/05/1,10345
10346,585,2020/05/1,10346
10347,1693,2020/05/1,10347
10348,1415,2020/05/1,10348
10349,1209,2020/05/1,10349
10350,6,2020/05/1,10350
10351,1769,2020/05/1,10351
10352,1656,2020/05/1,10352
10353,852,2020/05/1,10353
10354,942,2020/05/1,10354
10355,986,2020/05/1,10355
10356,220,2020/05/1,10356
10357,1420,2020/05/1,10357
10358,1875,2020/05/1,10358
10359,993,2020/05/1,10359
10360,790,2020/05/1,10360
10361,1622,2020/05/1,10361
10362,1694,2020/05/1,10362
10363,1472,2020/05/1,10363
10364,1931,2020/05/1,10364
10365,1445,2020/05/1,10365
10366,599,2020/05/1,10366
10367,1002,2020/05/1,10367
10368,1504,2020/05/1,10368
10369,883,2020/05/1,10369
10370,1365,2020/05/1,10370
10371,1435,2020/05/1,10371
10372,1565,2020/05/1,10372
10373,156,2020/05/1,10373
10374,242,2020/05/1,10374
10375,1993,2020/05/1,10375
10376,1069,2020/05/1,10376
10377,734,2020/05/1,10377
10378,1184,2020/05/1,10378
10379,1458,2020/05/1,10379
10380,1518,2020/05/1,10380
10381,266,2020/05/1,10381
10382,432,2020/05/1,10382
10383,1070,2020/05/1,10383
10384,1234,2020/05/1,10384
10385,166,2020/05/1,10385
10386,199,2020/05/1,10386
10387,36,2020/05/1,10387
10388,396,2020/05/1,10388
10389,715,2020/05/1,10389
10390,1693,2020/05/1,10390
10391,832,2020/05/1,10391
10392,1914,2020/05/1,10392
10393,1235,2020/05/1,10393
10394,1400,2020/05/1,10394
10395,1981,2020/05/1,10395
10396,1376,2020/05/1,10396
10397,1097,2020/05/1,10397
10398,391,2020/05/1,10398
10399,1604,2020/05/1,10399
10400,39,2020/05/1,10400
10401,803,2020/05/1,10401
10402,1950,2020/05/1,10402
10403,956,2020/05/1,10403
10404,1566,2020/05/1,10404
10405,179,2020/05/1,10405
10406,785,2020/05/1,10406
10407,1311,2020/05/1,10407
10408,1242,2020/05/1,10408
10409,1713,2020/05/1,10409
10410,1253,2020/05/1,10410
10411,16,2020/05/1,10411
10412,119,2020/05/1,10412
10413,1045,2020/05/1,10413
10414,1932,2020/05/1,10414
10415,744,2020/05/1,10415
10416,1820,2020/05/1,10416
10417,1360,2020/05/1,10417
10418,1594,2020/05/1,10418
10419,476,2020/05/1,10419
10420,608,2020/05/1,10420
10421,555,2020/05/1,10421
10422,130,2020/05/1,10422
10423,1118,2020/05/1,10423
10424,40,2020/05/1,10424
10425,1498,2020/05/1,10425
10426,867,2020/05/1,10426
10427,700,2020/05/1,10427
10428,1109,2020/05/1,10428
10429,706,2020/05/1,10429
10430,1299,2020/05/1,10430
10431,1297,2020/05/1,10431
10432,739,2020/05/1,10432
10433,410,2020/05/1,10433
10434,656,2020/05/1,10434
10435,598,2020/05/1,10435
10436,1840,2020/05/1,10436
10437,1867,2020/05/1,10437
10438,502,2020/05/1,10438
10439,1714,2020/05/1,10439
10440,609,2020/05/1,10440
10441,327,2020/05/1,10441
10442,306,2020/05/1,10442
10443,1368,2020/05/1,10443
10444,1152,2020/05/1,10444
10445,1891,2020/05/1,10445
10446,88,2020/05/1,10446
10447,859,2020/05/1,10447
10448,1448,2020/05/1,10448
10449,1879,2020/05/1,10449
10450,506,2020/05/1,10450
10451,1850,2020/05/1,10451
10452,1959,2020/05/1,10452
10453,400,2020/05/1,10453
10454,1845,2020/05/1,10454
10455,728,2020/05/1,10455
10456,798,2020/05/1,10456
10457,1678,2020/05/1,10457
10458,804,2020/05/1,10458
10459,1934,2020/05/1,10459
10460,1891,2020/05/1,10460
10461,770,2020/05/1,10461
10462,655,2020/05/1,10462
10463,418,2020/05/1,10463
10464,1109,2020/05/1,10464
10465,566,2020/05/1,10465
10466,483,2020/05/1,10466
10467,131,2020/05/1,10467
10468,1544,2020/05/1,10468
10469,689,2020/05/1,10469
10470,1633,2020/05/1,10470
10471,1886,2020/05/1,10471
10472,1748,2020/05/1,10472
10473,181,2020/05/1,10473
10474,1358,2020/05/1,10474
10475,1428,2020/05/1,10475
10476,1749,2020/05/1,10476
10477,705,2020/05/1,10477
10478,300,2020/05/1,10478
10479,1727,2020/05/1,10479
10480,400,2020/05/1,10480
10481,1035,2020/05/1,10481
10482,1709,2020/05/1,10482
10483,1949,2020/05/1,10483
10484,598,2020/05/1,10484
10485,136,2020/05/1,10485
10486,1602,2020/05/1,10486
10487,1834,2020/05/1,10487
10488,1618,2020/05/1,10488
10489,1355,2020/05/1,10489
10490,1968,2020/05/1,10490
10491,1994,2020/05/1,10491
10492,1228,2020/05/1,10492
10493,1540,2020/05/1,10493
10494,726,2020/05/1,10494
10495,1985,2020/05/1,10495
10496,47,2020/05/1,10496
10497,737,2020/05/1,10497
10498,1217,2020/05/1,10498
10499,1265,2020/05/1,10499
10500,604,2020/05/1,10500
10501,824,2020/05/1,10501
10502,92,2020/05/1,10502
10503,1894,2020/05/1,10503
10504,1878,2020/05/1,10504
10505,1056,2020/05/1,10505
10506,1288,2020/05/1,10506
10507,1487,2020/05/1,10507
10508,1964,2020/05/1,10508
10509,1575,2020/05/1,10509
10510,890,2020/05/1,10510
10511,1763,2020/05/1,10511
10512,1794,2020/05/1,10512
10513,1450,2020/05/1,10513
10514,508,2020/05/1,10514
10515,1971,2020/05/1,10515
10516,400,2020/05/1,10516
10517,866,2020/05/1,10517
10518,1973,2020/05/1,10518
10519,1274,2020/05/1,10519
10520,769,2020/05/1,10520
10521,753,2020/05/1,10521
10522,1392,2020/05/1,10522
10523,1933,2020/05/1,10523
10524,1587,2020/05/1,10524
10525,1187,2020/05/1,10525
10526,1770,2020/05/1,10526
10527,513,2020/05/1,10527
10528,1891,2020/05/1,10528
10529,1974,2020/05/1,10529
10530,1036,2020/05/1,10530
10531,631,2020/05/1,10531
10532,850,2020/05/1,10532
10533,964,2020/05/1,10533
10534,876,2020/05/1,10534
10535,504,2020/05/1,10535
10536,784,2020/05/1,10536
10537,366,2020/05/1,10537
10538,1072,2020/05/1,10538
10539,1176,2020/05/1,10539
10540,781,2020/05/1,10540
10541,917,2020/05/1,10541
10542,1787,2020/05/1,10542
10543,467,2020/05/1,10543
10544,788,2020/05/1,10544
10545,231,2020/05/1,10545
10546,60,2020/05/1,10546
10547,939,2020/05/1,10547
10548,1839,2020/05/1,10548
10549,730,2020/05/1,10549
10550,420,2020/05/1,10550
10551,931,2020/05/1,10551
10552,1623,2020/05/1,10552
10553,1841,2020/05/1,10553
10554,1111,2020/05/1,10554
10555,1373,2020/05/1,10555
10556,1233,2020/05/1,10556
10557,175,2020/05/1,10557
10558,76,2020/05/1,10558
10559,606,2020/05/1,10559
10560,1370,2020/05/1,10560
10561,793,2020/05/1,10561
10562,1726,2020/05/1,10562
10563,470,2020/05/1,10563
10564,796,2020/05/1,10564
10565,1407,2020/05/1,10565
10566,1615,2020/05/1,10566
10567,1948,2020/05/1,10567
10568,288,2020/05/1,10568
10569,1821,2020/05/1,10569
10570,981,2020/05/1,10570
10571,1200,2020/05/1,10571
10572,1613,2020/05/1,10572
10573,1455,2020/05/1,10573
10574,1857,2020/05/1,10574
10575,416,2020/05/1,10575
10576,1190,2020/05/1,10576
10577,1147,2020/05/1,10577
10578,368,2020/05/1,10578
10579,1929,2020/05/1,10579
10580,15,2020/05/1,10580
10581,1599,2020/05/1,10581
10582,489,2020/05/1,10582
10583,633,2020/05/1,10583
10584,1625,2020/05/1,10584
10585,1418,2020/05/1,10585
10586,1470,2020/05/1,10586
10587,1772,2020/05/1,10587
10588,156,2020/05/1,10588
10589,1091,2020/05/1,10589
10590,583,2020/05/1,10590
10591,314,2020/05/1,10591
10592,246,2020/05/1,10592
10593,1947,2020/05/1,10593
10594,1064,2020/05/1,10594
10595,1516,2020/05/1,10595
10596,1515,2020/05/1,10596
10597,125,2020/05/1,10597
10598,1331,2020/05/1,10598
10599,941,2020/05/1,10599
10600,1870,2020/05/1,10600
10601,1791,2020/05/1,10601
10602,356,2020/05/1,10602
10603,879,2020/05/1,10603
10604,163,2020/05/1,10604
10605,1525,2020/05/1,10605
10606,198,2020/05/1,10606
10607,1992,2020/05/1,10607
10608,1454,2020/05/1,10608
10609,1486,2020/05/1,10609
10610,989,2020/05/1,10610
10611,1481,2020/05/1,10611
10612,194,2020/05/1,10612
10613,1376,2020/05/1,10613
10614,665,2020/05/1,10614
10615,664,2020/05/1,10615
10616,131,2020/05/1,10616
10617,1429,2020/05/1,10617
10618,698,2020/05/1,10618
10619,1233,2020/05/1,10619
10620,295,2020/05/1,10620
10621,1760,2020/05/1,10621
10622,1719,2020/05/1,10622
10623,1965,2020/05/1,10623
10624,1631,2020/05/1,10624
10625,1137,2020/05/1,10625
10626,963,2020/05/1,10626
10627,1264,2020/05/1,10627
10628,394,2020/05/1,10628
10629,1982,2020/05/1,10629
10630,799,2020/05/1,10630
10631,1910,2020/05/1,10631
10632,65,2020/05/1,10632
10633,1244,2020/05/1,10633
10634,1,2020/05/1,10634
10635,479,2020/05/1,10635
10636,1218,2020/05/1,10636
10637,870,2020/05/1,10637
10638,997,2020/05/1,10638
10639,1733,2020/05/1,10639
10640,163,2020/05/1,10640
10641,27,2020/05/1,10641
10642,703,2020/05/1,10642
10643,671,2020/05/1,10643
10644,1410,2020/05/1,10644
10645,1058,2020/05/1,10645
10646,531,2020/05/1,10646
10647,805,2020/05/1,10647
10648,601,2020/05/1,10648
10649,302,2020/05/1,10649
10650,794,2020/05/1,10650
10651,1659,2020/05/1,10651
10652,893,2020/05/1,10652
10653,1542,2020/05/1,10653
10654,782,2020/05/1,10654
10655,1303,2020/05/1,10655
10656,1246,2020/05/1,10656
10657,1884,2020/05/1,10657
10658,472,2020/05/1,10658
10659,1737,2020/05/1,10659
10660,951,2020/05/1,10660
10661,428,2020/05/1,10661
10662,977,2020/05/1,10662
10663,626,2020/05/1,10663
10664,1528,2020/05/1,10664
10665,466,2020/05/1,10665
10666,1734,2020/05/1,10666
10667,1911,2020/05/1,10667
10668,1032,2020/05/1,10668
10669,1343,2020/05/1,10669
10670,1420,2020/05/1,10670
10671,643,2020/05/1,10671
10672,1294,2020/05/1,10672
10673,1114,2020/05/1,10673
10674,1326,2020/05/1,10674
10675,1412,2020/05/1,10675
10676,1822,2020/05/1,10676
10677,1401,2020/05/1,10677
10678,89,2020/05/1,10678
10679,444,2020/05/1,10679
10680,768,2020/05/1,10680
10681,1068,2020/05/1,10681
10682,77,2020/05/1,10682
10683,217,2020/05/1,10683
10684,1466,2020/05/1,10684
10685,12,2020/05/1,10685
10686,155,2020/05/1,10686
10687,1235,2020/05/1,10687
10688,1448,2020/05/1,10688
10689,1195,2020/05/1,10689
10690,990,2020/05/1,10690
10691,1524,2020/05/1,10691
10692,1108,2020/05/1,10692
10693,1030,2020/05/1,10693
10694,1362,2020/05/1,10694
10695,932,2020/05/1,10695
10696,1455,2020/05/1,10696
10697,384,2020/05/1,10697
10698,1552,2020/05/1,10698
10699,1991,2020/05/1,10699
10700,1198,2020/05/1,10700
10701,941,2020/05/1,10701
10702,711,2020/05/1,10702
10703,1397,2020/05/1,10703
10704,1715,2020/05/1,10704
10705,320,2020/05/1,10705
10706,398,2020/05/1,10706
10707,326,2020/05/1,10707
10708,120,2020/05/1,10708
10709,866,2020/05/1,10709
10710,1508,2020/05/1,10710
10711,1262,2020/05/1,10711
10712,1032,2020/05/1,10712
10713,1501,2020/05/1,10713
10714,287,2020/05/1,10714
10715,1134,2020/05/1,10715
10716,893,2020/05/1,10716
10717,168,2020/05/1,10717
10718,611,2020/05/1,10718
10719,731,2020/05/1,10719
10720,754,2020/05/1,10720
10721,1795,2020/05/1,10721
10722,165,2020/05/1,10722
10723,1812,2020/05/1,10723
10724,68,2020/05/1,10724
