id,tipo_hoteleria,hora_apertura,hora_cierre
7126,HOSTAL,0:11:28,17:03:46
7127,HOTEL,4:14:06,14:55:39
7128,HOTEL,0:19:18,18:30:40
7129,HOSTAL,9:22:53,17:56:42
7130,HOTEL,5:12:59,19:43:32
7131,HOSTAL,0:02:33,14:22:54
7132,HOSTAL,0:40:46,15:33:33
7133,HOSTAL,10:08:12,23:44:12
7134,HOSTAL,8:54:09,19:45:58
7135,HOSTAL,4:05:12,22:26:56
7136,HOSTAL,3:14:41,18:37:14
7137,HOSTAL,10:23:20,23:10:50
7138,HOTEL,0:05:33,13:18:49
7139,HOSTAL,9:23:07,19:59:38
7140,HOSTAL,7:09:49,16:46:28
7141,HOTEL,3:33:55,18:38:06
7142,HOTEL,9:42:18,20:17:35
7143,HOSTAL,8:46:38,13:24:53
7144,HOSTAL,10:49:30,21:50:42
7145,HOTEL,10:08:48,23:48:47
7146,HOTEL,2:05:06,18:22:04
7147,HOSTAL,6:20:51,22:59:03
7148,HOSTAL,5:25:40,15:03:33
7149,HOTEL,0:10:58,13:25:20
7150,HOSTAL,4:45:31,19:30:29
7151,HOTEL,2:56:37,14:00:30
7152,HOTEL,5:05:33,15:35:17
7153,HOSTAL,6:02:41,13:35:13
7154,HOSTAL,6:58:40,20:19:09
7155,HOTEL,4:48:28,16:34:18
7156,HOTEL,4:50:54,22:55:39
7157,HOSTAL,7:33:55,13:33:45
7158,HOSTAL,8:14:16,19:43:14
7159,HOSTAL,9:35:58,20:50:43
7160,HOTEL,8:08:42,23:27:44
7161,HOTEL,10:52:36,23:36:08
7162,HOSTAL,2:18:54,21:35:11
7163,HOTEL,7:06:35,16:18:32
7164,HOTEL,8:16:36,16:56:07
7165,HOSTAL,7:22:09,23:03:23
7166,HOSTAL,2:20:47,20:28:58
7167,HOSTAL,8:37:05,15:05:29
7168,HOTEL,5:28:26,14:54:02
7169,HOSTAL,11:21:09,22:28:25
7170,HOSTAL,7:31:52,16:51:37
7171,HOSTAL,5:14:45,20:51:29
7172,HOTEL,7:03:50,16:37:11
7173,HOTEL,6:15:16,14:58:42
7174,HOSTAL,0:16:25,15:25:27
7175,HOTEL,1:21:57,13:58:55
7176,HOTEL,9:28:56,17:06:14
7177,HOSTAL,5:05:10,18:41:16
7178,HOSTAL,1:14:01,22:14:57
7179,HOSTAL,4:56:54,18:41:47
7180,HOTEL,10:17:46,14:41:52
7181,HOTEL,3:50:29,18:49:05
7182,HOTEL,11:35:34,20:04:56
7183,HOSTAL,6:04:27,16:39:56
7184,HOSTAL,6:49:50,18:40:21
7185,HOSTAL,0:15:58,21:36:36
7186,HOSTAL,6:56:38,14:57:56
7187,HOTEL,11:00:36,20:20:28
7188,HOSTAL,5:52:51,17:31:24
7189,HOTEL,6:38:41,16:53:48
7190,HOTEL,10:16:53,15:22:32
7191,HOSTAL,3:04:50,18:52:08
7192,HOTEL,7:03:42,18:39:23
7193,HOSTAL,0:47:28,14:33:20
7194,HOTEL,0:49:08,19:37:08
7195,HOSTAL,3:27:36,19:10:28
7196,HOSTAL,7:30:37,18:16:52
7197,HOSTAL,2:55:09,14:40:17
7198,HOTEL,0:36:29,22:43:41
7199,HOSTAL,0:18:03,15:09:22
7200,HOTEL,0:05:26,22:46:04
7201,HOSTAL,8:29:22,13:04:05
7202,HOSTAL,2:42:35,22:21:11
7203,HOTEL,11:36:39,21:41:47
7204,HOTEL,5:05:32,13:22:49
7205,HOTEL,5:43:46,19:46:49
7206,HOSTAL,0:54:27,21:25:43
7207,HOSTAL,10:06:16,15:31:12
7208,HOTEL,11:12:54,20:29:00
7209,HOSTAL,4:43:13,19:16:04
7210,HOTEL,10:11:09,17:37:37
7211,HOTEL,11:36:38,21:17:35
7212,HOTEL,9:36:19,21:35:35
7213,HOTEL,5:51:33,17:49:30
7214,HOSTAL,5:44:28,14:38:01
7215,HOSTAL,10:01:08,18:34:34
7216,HOTEL,1:26:36,23:03:32
7217,HOTEL,11:57:18,18:36:58
7218,HOTEL,5:53:20,16:29:26
7219,HOTEL,6:51:10,14:50:30
7220,HOTEL,1:36:32,20:34:08
7221,HOTEL,6:06:09,22:01:02
7222,HOSTAL,7:08:21,19:50:25
7223,HOTEL,8:12:41,13:50:19
7224,HOSTAL,1:30:13,19:37:23
7225,HOSTAL,5:02:31,17:51:17
7226,HOTEL,0:41:39,14:07:08
7227,HOTEL,8:12:35,14:04:18
7228,HOSTAL,4:56:00,22:19:15
7229,HOTEL,9:16:21,22:45:45
7230,HOTEL,6:21:08,16:52:38
7231,HOSTAL,7:27:38,21:22:48
7232,HOSTAL,6:58:25,15:12:46
7233,HOTEL,4:10:58,20:37:24
7234,HOTEL,7:50:46,15:19:29
7235,HOSTAL,7:56:00,15:42:04
7236,HOSTAL,6:59:31,21:12:13
7237,HOSTAL,11:05:23,17:23:42
7238,HOSTAL,8:22:11,22:07:35
7239,HOSTAL,4:15:06,14:12:02
7240,HOSTAL,1:27:03,14:25:41
7241,HOTEL,6:44:35,13:06:16
7242,HOSTAL,0:22:37,16:15:21
7243,HOSTAL,10:37:30,23:21:51
7244,HOSTAL,3:50:09,15:45:47
7245,HOSTAL,10:40:48,22:00:18
7246,HOSTAL,6:33:55,15:29:13
7247,HOSTAL,4:00:15,17:56:04
7248,HOSTAL,8:53:19,13:03:16
7249,HOTEL,2:23:02,15:25:46
7250,HOSTAL,1:19:19,13:10:57
7251,HOSTAL,2:25:21,20:49:16
7252,HOTEL,8:22:51,19:37:52
7253,HOSTAL,2:37:10,15:46:49
7254,HOTEL,5:29:30,20:43:50
7255,HOSTAL,11:23:06,19:23:38
7256,HOSTAL,7:13:14,15:21:12
7257,HOSTAL,11:11:38,16:13:31
7258,HOTEL,6:41:42,14:20:10
7259,HOSTAL,1:23:48,18:51:57
7260,HOTEL,6:26:59,20:43:50
7261,HOSTAL,7:49:03,23:39:22
7262,HOSTAL,11:13:14,16:29:13
7263,HOSTAL,0:29:13,21:33:29
7264,HOSTAL,2:04:32,23:34:18
7265,HOSTAL,11:23:15,13:42:48
7266,HOTEL,4:39:38,19:03:59
7267,HOSTAL,4:27:58,13:06:45
7268,HOSTAL,9:44:23,22:41:22
7269,HOSTAL,10:34:26,18:37:01
7270,HOSTAL,3:19:34,15:41:00
7271,HOSTAL,9:14:45,17:38:33
7272,HOSTAL,2:14:13,14:39:48
7273,HOSTAL,4:30:26,15:51:30
7274,HOTEL,10:09:56,20:40:06
7275,HOSTAL,4:51:43,23:00:49
7276,HOTEL,8:57:14,16:31:28
7277,HOSTAL,2:30:12,14:25:21
7278,HOTEL,9:54:49,22:41:08
7279,HOTEL,10:20:57,21:31:59
7280,HOTEL,2:03:05,13:17:41
7281,HOTEL,10:34:47,19:18:07
7282,HOSTAL,3:13:36,17:27:32
7283,HOTEL,7:11:01,19:03:42
7284,HOTEL,0:07:07,19:19:00
7285,HOSTAL,2:11:29,22:28:29
7286,HOSTAL,3:57:54,20:41:03
7287,HOTEL,9:25:08,22:07:12
7288,HOTEL,3:10:44,17:24:36
7289,HOSTAL,3:03:53,15:39:07
7290,HOTEL,1:27:21,17:54:50
7291,HOSTAL,5:43:50,13:16:13
7292,HOSTAL,8:15:03,23:20:14
7293,HOSTAL,0:17:06,17:57:50
7294,HOTEL,4:17:57,18:37:21
7295,HOTEL,9:12:18,23:52:10
7296,HOSTAL,7:05:15,17:19:53
7297,HOTEL,5:15:04,13:58:42
7298,HOSTAL,1:13:24,23:20:38
7299,HOSTAL,3:06:50,22:11:42
7300,HOTEL,6:30:09,18:36:37
7301,HOTEL,0:32:04,18:18:18
7302,HOTEL,2:05:11,16:37:00
7303,HOSTAL,0:43:56,16:10:26
7304,HOSTAL,4:22:07,15:28:41
7305,HOTEL,10:27:42,19:39:49
7306,HOSTAL,5:06:10,16:44:15
7307,HOTEL,6:40:45,13:38:26
7308,HOTEL,2:24:34,20:15:43
7309,HOTEL,10:44:47,23:18:44
7310,HOTEL,8:52:11,21:51:42
7311,HOTEL,1:56:18,13:28:44
7312,HOTEL,3:43:35,20:08:02
7313,HOTEL,5:05:23,14:54:16
7314,HOTEL,0:35:14,21:00:04
7315,HOTEL,0:12:15,23:59:05
7316,HOTEL,7:41:44,21:29:29
7317,HOSTAL,7:55:14,22:03:11
7318,HOTEL,8:56:10,20:13:59
7319,HOTEL,4:29:55,13:32:17
7320,HOTEL,0:14:27,15:26:39
7321,HOTEL,11:26:09,16:12:16
7322,HOTEL,3:55:01,17:04:33
7323,HOTEL,4:45:52,13:38:47
7324,HOTEL,0:59:26,23:53:51
7325,HOTEL,0:19:06,23:02:21
7326,HOSTAL,0:27:03,22:53:02
7327,HOSTAL,3:49:22,18:39:06
7328,HOTEL,11:16:56,18:53:13
7329,HOSTAL,3:22:23,16:00:34
7330,HOTEL,4:38:18,18:02:28
7331,HOTEL,4:01:33,22:53:35
7332,HOSTAL,1:31:07,23:14:42
7333,HOTEL,11:48:56,21:29:21
7334,HOSTAL,2:20:17,15:17:34
7335,HOTEL,6:11:34,22:15:28
7336,HOTEL,3:43:38,18:54:22
7337,HOTEL,0:20:39,14:58:21
7338,HOSTAL,2:01:49,19:00:48
7339,HOTEL,7:16:23,21:56:24
7340,HOSTAL,10:25:44,18:01:36
7341,HOSTAL,11:23:55,20:22:01
7342,HOTEL,3:04:33,19:47:01
7343,HOSTAL,8:28:54,23:03:03
7344,HOTEL,7:57:24,14:14:14
7345,HOTEL,3:18:54,16:34:31
7346,HOSTAL,2:51:11,19:06:26
7347,HOSTAL,10:22:37,23:56:50
7348,HOTEL,6:53:57,16:22:11
7349,HOTEL,1:03:39,15:08:26
7350,HOTEL,2:53:09,23:26:57
7351,HOTEL,4:15:39,19:41:15
7352,HOTEL,9:17:44,14:56:50
7353,HOTEL,0:32:28,15:57:40
7354,HOSTAL,8:22:49,13:59:59
7355,HOSTAL,11:34:55,17:42:06
7356,HOTEL,11:17:14,18:21:07
7357,HOSTAL,10:34:21,14:58:25
7358,HOTEL,10:03:10,21:24:28
7359,HOSTAL,5:10:47,14:10:33
7360,HOTEL,7:32:50,14:55:13
7361,HOTEL,1:06:18,20:27:00
7362,HOSTAL,2:35:42,14:38:34
7363,HOTEL,3:21:30,16:37:53
7364,HOSTAL,3:55:23,22:37:29
7365,HOTEL,2:43:08,13:03:07
7366,HOTEL,6:30:53,16:03:39
7367,HOSTAL,9:11:58,15:17:09
7368,HOSTAL,8:54:02,16:11:28
7369,HOSTAL,0:30:00,22:49:26
7370,HOTEL,3:34:47,23:41:57
7371,HOSTAL,9:36:27,23:00:59
7372,HOTEL,2:39:14,20:55:02
7373,HOSTAL,2:34:52,18:01:54
7374,HOTEL,5:58:28,15:29:29
7375,HOSTAL,11:48:39,16:15:29
7376,HOSTAL,11:13:19,20:50:04
7377,HOSTAL,11:21:37,17:33:03
7378,HOSTAL,10:04:02,19:09:28
7379,HOTEL,5:59:37,23:37:53
7380,HOSTAL,4:19:14,14:58:31
7381,HOTEL,11:44:27,15:17:12
7382,HOTEL,5:56:20,21:36:58
7383,HOSTAL,10:39:17,19:46:51
7384,HOTEL,7:28:32,21:23:38
7385,HOSTAL,1:28:53,15:39:05
7386,HOSTAL,2:04:33,14:44:38
7387,HOSTAL,5:37:26,18:17:42
7388,HOTEL,7:29:03,14:06:28
7389,HOTEL,6:58:35,22:48:34
7390,HOTEL,8:19:24,15:53:55
7391,HOTEL,1:18:50,15:10:20
7392,HOSTAL,9:51:35,23:02:27
7393,HOSTAL,0:29:10,23:20:02
7394,HOSTAL,9:07:51,21:52:53
7395,HOSTAL,11:44:15,22:58:57
7396,HOTEL,7:28:31,17:13:00
7397,HOSTAL,7:23:53,16:38:17
7398,HOSTAL,6:06:28,15:14:21
7399,HOTEL,4:32:37,16:37:14
7400,HOTEL,4:25:33,22:30:58
7401,HOTEL,6:12:01,17:26:33
7402,HOSTAL,7:53:41,22:37:57
7403,HOSTAL,10:23:24,13:31:15
7404,HOSTAL,1:30:49,17:55:12
7405,HOSTAL,0:44:51,13:25:49
7406,HOTEL,3:45:42,17:14:31
7407,HOSTAL,7:55:24,15:22:56
7408,HOTEL,3:32:43,21:48:20
7409,HOSTAL,10:54:10,17:29:15
7410,HOTEL,9:04:55,17:13:10
7411,HOSTAL,4:01:28,13:29:54
7412,HOSTAL,2:08:55,20:43:12
7413,HOTEL,8:04:03,19:41:29
7414,HOSTAL,7:02:13,23:11:44
7415,HOSTAL,3:25:24,15:44:50
7416,HOTEL,3:53:32,23:33:33
7417,HOSTAL,8:01:20,16:01:34
7418,HOTEL,5:47:01,19:17:18
7419,HOSTAL,11:21:05,20:20:48
7420,HOSTAL,6:15:35,16:20:36
7421,HOTEL,9:12:11,15:50:01
7422,HOSTAL,2:07:08,19:24:13
7423,HOSTAL,10:45:42,23:25:30
7424,HOTEL,11:30:44,17:24:41
7425,HOTEL,2:36:58,15:05:48
7426,HOSTAL,10:16:39,23:47:49
7427,HOTEL,1:09:32,17:11:00
7428,HOSTAL,0:15:18,18:34:42
7429,HOSTAL,1:22:12,19:20:20
7430,HOSTAL,2:21:08,15:10:11
7431,HOTEL,7:14:48,19:51:15
7432,HOSTAL,4:56:21,22:09:51
7433,HOTEL,5:08:44,20:44:44
7434,HOTEL,5:45:27,14:59:44
7435,HOTEL,1:35:14,22:36:01
7436,HOSTAL,2:39:56,13:16:29
7437,HOSTAL,2:24:23,23:43:19
7438,HOSTAL,5:27:50,20:59:52
7439,HOSTAL,11:42:18,22:00:34
7440,HOSTAL,11:22:13,20:23:19
7441,HOSTAL,6:45:38,17:15:40
7442,HOSTAL,1:18:08,20:32:58
7443,HOSTAL,3:54:08,14:55:06
7444,HOTEL,8:40:26,20:27:36
7445,HOTEL,2:53:12,16:10:19
7446,HOSTAL,10:50:26,13:33:26
7447,HOTEL,7:33:38,15:28:09
7448,HOSTAL,11:11:54,14:17:24
7449,HOTEL,3:27:36,22:45:02
7450,HOTEL,11:44:09,17:15:59
7451,HOTEL,8:21:48,18:29:19
7452,HOSTAL,10:51:17,21:57:37
7453,HOSTAL,11:11:43,20:28:33
7454,HOTEL,7:33:56,22:45:29
7455,HOSTAL,10:55:26,13:11:00
7456,HOSTAL,11:48:56,23:43:17
7457,HOTEL,1:18:22,13:47:34
7458,HOSTAL,6:03:48,21:55:09
7459,HOSTAL,11:06:26,15:35:36
7460,HOSTAL,4:07:14,21:23:56
7461,HOSTAL,11:10:21,22:32:02
7462,HOTEL,6:57:11,13:41:27
7463,HOSTAL,6:44:45,20:03:41
7464,HOTEL,8:21:04,13:17:02
7465,HOTEL,9:55:40,15:21:46
7466,HOSTAL,6:16:07,21:28:05
7467,HOSTAL,6:04:13,19:36:27
7468,HOSTAL,9:48:13,16:54:13
7469,HOTEL,7:45:15,17:40:51
7470,HOTEL,2:45:36,14:41:05
7471,HOTEL,11:13:51,17:22:23
7472,HOSTAL,7:06:13,20:04:32
7473,HOTEL,10:49:04,20:09:49
7474,HOSTAL,9:09:31,20:31:19
7475,HOSTAL,11:01:37,20:32:21
7476,HOTEL,10:07:35,15:27:55
7477,HOSTAL,4:52:30,14:06:33
7478,HOTEL,10:40:32,17:34:07
7479,HOSTAL,1:25:48,18:55:24
7480,HOSTAL,5:05:28,16:58:07
7481,HOSTAL,11:07:49,13:54:17
7482,HOSTAL,1:40:08,13:37:36
7483,HOSTAL,5:21:02,23:27:09
7484,HOSTAL,6:02:25,18:15:18
7485,HOTEL,10:21:53,13:12:10
7486,HOSTAL,6:32:23,20:36:09
7487,HOSTAL,2:40:19,15:08:14
7488,HOTEL,5:28:55,17:46:49
7489,HOTEL,6:24:05,21:47:21
7490,HOTEL,9:05:06,20:54:20
7491,HOSTAL,5:07:04,19:27:41
7492,HOSTAL,5:35:27,22:18:51
7493,HOTEL,5:10:40,15:17:03
7494,HOTEL,8:25:37,23:26:41
7495,HOTEL,10:33:03,19:09:12
7496,HOTEL,7:37:51,14:02:21
7497,HOTEL,0:28:20,14:46:12
7498,HOTEL,3:22:06,21:29:38
7499,HOTEL,2:56:58,15:01:33
7500,HOTEL,5:58:32,14:11:03
7501,HOSTAL,0:43:02,21:49:37
7502,HOTEL,5:33:56,14:32:51
7503,HOTEL,7:04:55,19:33:04
7504,HOTEL,6:03:21,22:06:09
7505,HOTEL,11:28:34,22:53:59
7506,HOSTAL,7:55:12,16:19:54
7507,HOSTAL,5:13:27,16:36:47
7508,HOSTAL,3:12:41,19:49:42
7509,HOSTAL,2:23:25,19:36:49
7510,HOTEL,1:53:34,20:22:16
7511,HOTEL,9:18:22,14:58:57
7512,HOSTAL,0:22:24,19:27:53
7513,HOTEL,9:53:32,20:54:09
7514,HOSTAL,7:42:23,19:29:11
7515,HOSTAL,11:16:26,21:11:59
7516,HOSTAL,3:26:58,23:55:18
7517,HOSTAL,6:05:35,17:19:31
7518,HOSTAL,8:34:40,20:57:07
7519,HOSTAL,10:37:45,19:00:30
7520,HOTEL,1:03:11,22:42:43
7521,HOTEL,4:26:37,13:58:00
7522,HOTEL,4:20:29,23:57:36
7523,HOSTAL,5:14:35,18:31:58
7524,HOSTAL,3:09:11,21:42:20
7525,HOTEL,2:51:45,19:42:49
7526,HOSTAL,11:07:09,23:53:40
7527,HOSTAL,3:02:53,15:51:54
7528,HOSTAL,3:31:09,19:25:56
7529,HOSTAL,6:52:46,20:38:15
7530,HOTEL,6:32:11,18:02:02
7531,HOTEL,1:59:43,13:56:47
7532,HOTEL,8:18:06,16:11:25
7533,HOSTAL,10:26:18,15:29:05
7534,HOSTAL,10:43:07,23:09:20
7535,HOTEL,4:49:17,23:55:48
7536,HOSTAL,9:46:24,15:06:01
7537,HOSTAL,6:14:30,17:28:06
7538,HOSTAL,8:30:32,19:05:08
7539,HOTEL,5:42:47,20:25:20
7540,HOSTAL,10:24:43,18:29:46
7541,HOTEL,8:26:23,16:05:16
7542,HOTEL,6:52:42,22:39:27
7543,HOSTAL,9:00:54,16:45:06
7544,HOTEL,3:23:13,19:45:06
7545,HOTEL,6:30:06,19:06:29
7546,HOSTAL,2:15:40,17:46:18
7547,HOTEL,0:56:49,13:42:35
7548,HOSTAL,8:22:38,17:43:04
7549,HOTEL,1:07:31,21:48:00
7550,HOSTAL,9:18:07,23:46:09
7551,HOTEL,2:07:33,23:42:00
7552,HOSTAL,7:34:25,18:14:34
7553,HOSTAL,6:34:48,18:00:22
7554,HOTEL,6:05:35,15:49:16
7555,HOSTAL,5:34:59,14:25:15
7556,HOTEL,10:45:45,16:47:29
7557,HOSTAL,9:04:46,18:22:13
7558,HOTEL,2:31:38,17:51:57
7559,HOTEL,8:12:34,20:54:41
7560,HOTEL,11:01:30,23:05:48
7561,HOTEL,7:49:28,13:47:55
7562,HOTEL,1:26:49,20:07:45
7563,HOTEL,3:02:50,16:36:06
7564,HOSTAL,1:39:47,20:32:09
7565,HOTEL,9:44:00,21:56:08
7566,HOTEL,6:28:45,15:23:54
7567,HOSTAL,11:04:19,16:22:48
7568,HOSTAL,6:01:32,18:04:20
7569,HOTEL,7:21:52,19:15:15
7570,HOTEL,1:45:38,14:18:53
7571,HOSTAL,9:57:23,13:59:08
7572,HOSTAL,5:39:04,14:18:51
7573,HOTEL,6:05:42,21:52:00
7574,HOTEL,2:54:02,13:29:17
7575,HOSTAL,3:16:38,23:33:42
7576,HOTEL,11:07:43,22:20:08
7577,HOSTAL,8:46:36,13:46:27
7578,HOTEL,7:32:58,21:33:37
7579,HOSTAL,9:21:31,22:13:59
7580,HOTEL,10:04:42,23:24:12
7581,HOTEL,5:37:46,22:16:54
7582,HOSTAL,3:54:40,20:47:57
7583,HOSTAL,8:22:15,18:39:32
7584,HOTEL,0:49:31,13:58:54
7585,HOTEL,11:57:35,16:33:53
7586,HOTEL,1:07:49,13:01:13
7587,HOSTAL,3:49:26,19:02:52
7588,HOSTAL,2:44:12,21:03:56
7589,HOSTAL,0:56:18,20:40:43
7590,HOTEL,3:32:07,20:50:09
7591,HOSTAL,6:07:07,13:02:09
7592,HOSTAL,11:09:43,19:53:25
7593,HOSTAL,1:53:04,23:21:39
7594,HOSTAL,9:11:21,23:44:01
7595,HOSTAL,7:15:59,17:09:58
7596,HOSTAL,0:31:56,23:14:32
7597,HOTEL,11:50:05,14:44:36
7598,HOTEL,10:08:13,14:17:24
7599,HOSTAL,1:43:28,18:09:24
7600,HOTEL,10:31:15,19:18:21
7601,HOTEL,1:43:55,19:19:15
7602,HOSTAL,0:48:25,15:59:29
7603,HOSTAL,10:32:45,15:31:34
7604,HOTEL,9:01:30,17:55:18
7605,HOTEL,4:06:13,13:40:58
7606,HOTEL,6:59:18,18:26:46
7607,HOTEL,0:35:19,21:24:54
7608,HOTEL,8:52:48,19:05:11
7609,HOTEL,8:21:14,15:24:08
7610,HOTEL,2:53:13,18:10:37
7611,HOTEL,3:04:13,17:26:57
7612,HOSTAL,8:25:23,23:46:17
7613,HOSTAL,3:11:46,19:03:59
7614,HOTEL,2:28:33,15:49:08
7615,HOSTAL,1:38:09,22:10:48
7616,HOSTAL,0:59:05,17:28:04
7617,HOSTAL,5:27:56,23:34:58
7618,HOSTAL,4:44:56,13:09:09
7619,HOSTAL,4:12:30,17:41:26
7620,HOSTAL,2:07:50,22:55:54
7621,HOSTAL,1:56:41,13:54:17
7622,HOSTAL,9:20:52,17:13:55
7623,HOSTAL,7:34:24,20:05:43
7624,HOSTAL,7:22:46,17:35:19
7625,HOTEL,4:12:58,23:40:23
7626,HOTEL,10:17:25,22:03:48
7627,HOTEL,5:52:20,16:59:06
7628,HOSTAL,6:46:21,17:15:31
7629,HOTEL,4:59:15,22:31:03
7630,HOTEL,4:12:35,15:53:52
7631,HOTEL,6:09:52,19:42:16
7632,HOTEL,9:18:08,21:35:38
7633,HOTEL,8:07:16,21:02:13
7634,HOSTAL,7:57:18,17:49:21
7635,HOTEL,10:37:08,21:41:40
7636,HOSTAL,8:13:17,17:27:19
7637,HOTEL,5:12:46,14:48:49
7638,HOSTAL,3:15:34,20:34:02
7639,HOSTAL,7:57:58,19:39:11
7640,HOTEL,9:37:13,22:24:19
7641,HOTEL,2:00:10,21:34:15
7642,HOTEL,8:41:02,14:58:17
7643,HOTEL,7:23:54,18:45:25
7644,HOSTAL,4:20:50,20:37:09
7645,HOSTAL,8:55:07,23:51:47
7646,HOTEL,6:43:08,13:10:18
7647,HOTEL,6:15:29,20:28:12
7648,HOTEL,11:05:33,22:00:58
7649,HOTEL,8:37:51,21:01:57
7650,HOSTAL,0:37:47,21:00:15
7651,HOSTAL,5:36:48,15:44:28
7652,HOTEL,4:41:25,18:28:07
7653,HOTEL,11:39:36,14:26:12
7654,HOTEL,6:15:47,19:54:51
7655,HOTEL,7:34:06,14:35:34
7656,HOTEL,3:34:56,21:39:26
7657,HOSTAL,9:36:24,15:09:45
7658,HOTEL,10:01:19,21:45:25
7659,HOTEL,5:10:47,23:23:35
7660,HOSTAL,10:08:31,21:17:36
7661,HOTEL,8:59:58,14:49:12
7662,HOTEL,8:47:44,21:09:15
7663,HOTEL,7:41:00,22:30:41
7664,HOTEL,4:30:03,20:57:48
7665,HOSTAL,10:06:04,19:48:46
7666,HOSTAL,0:19:44,21:28:32
7667,HOSTAL,3:30:20,15:47:36
7668,HOSTAL,9:28:23,13:46:14
7669,HOSTAL,10:58:09,17:45:36
7670,HOTEL,10:31:08,21:03:42
7671,HOTEL,1:39:30,14:09:48
7672,HOTEL,6:19:58,20:51:25
7673,HOTEL,9:01:56,13:24:52
7674,HOSTAL,2:19:44,17:00:57
7675,HOTEL,2:03:09,17:09:22
7676,HOTEL,1:13:30,13:47:40
7677,HOSTAL,7:30:41,23:57:29
7678,HOSTAL,6:34:39,16:28:00
7679,HOTEL,9:50:10,14:49:48
7680,HOTEL,8:59:25,18:59:37
7681,HOSTAL,1:22:06,18:23:15
7682,HOTEL,7:55:24,22:59:18
7683,HOTEL,4:51:56,19:22:59
7684,HOSTAL,3:28:05,15:39:04
7685,HOSTAL,6:08:47,21:17:01
7686,HOSTAL,1:27:05,14:48:00
7687,HOSTAL,3:48:28,17:17:23
7688,HOTEL,6:04:07,16:27:08
7689,HOTEL,0:59:03,16:25:42
7690,HOTEL,0:36:06,16:08:47
7691,HOSTAL,6:08:04,16:29:23
7692,HOSTAL,5:53:19,22:10:30
7693,HOSTAL,2:55:42,18:23:22
7694,HOTEL,2:50:08,22:14:34
7695,HOSTAL,8:19:44,17:52:15
7696,HOSTAL,11:45:45,15:16:14
7697,HOTEL,1:55:27,18:05:25
7698,HOSTAL,7:17:12,16:51:40
7699,HOSTAL,11:55:50,21:29:02
7700,HOTEL,2:46:01,14:00:26
7701,HOTEL,8:15:11,21:34:38
7702,HOSTAL,1:48:06,13:45:40
7703,HOTEL,6:30:04,18:42:49
7704,HOSTAL,3:59:58,17:06:26
7705,HOTEL,11:50:15,13:42:12
7706,HOSTAL,10:38:44,22:02:41
7707,HOTEL,6:34:12,22:30:20
7708,HOTEL,3:44:11,22:57:38
7709,HOSTAL,1:55:03,23:26:39
7710,HOTEL,6:34:25,19:50:01
7711,HOSTAL,0:32:23,13:30:57
7712,HOTEL,5:01:00,22:32:50
7713,HOTEL,9:59:32,18:54:20
7714,HOSTAL,5:01:42,22:58:14
7715,HOSTAL,0:02:52,16:41:32
7716,HOSTAL,6:16:24,17:43:16
7717,HOTEL,3:24:27,20:16:40
7718,HOTEL,8:22:50,18:02:27
7719,HOTEL,1:59:31,21:33:23
7720,HOTEL,9:16:28,22:08:40
7721,HOSTAL,0:31:17,13:25:47
7722,HOSTAL,7:50:36,17:51:58
7723,HOTEL,10:57:31,15:33:32
7724,HOTEL,2:38:58,21:03:21
7725,HOTEL,0:28:04,21:58:17
7726,HOTEL,5:31:12,21:10:50
7727,HOTEL,4:23:46,20:12:17
7728,HOSTAL,8:28:26,14:18:04
7729,HOTEL,10:53:27,20:31:39
7730,HOSTAL,3:49:14,17:12:37
7731,HOTEL,1:09:24,14:21:29
7732,HOTEL,2:53:03,13:32:41
7733,HOTEL,8:21:00,13:34:08
7734,HOSTAL,7:34:32,23:19:11
7735,HOSTAL,4:19:31,19:29:40
7736,HOTEL,2:36:25,14:35:32
7737,HOSTAL,3:19:05,21:37:42
7738,HOTEL,11:15:32,20:00:00
7739,HOTEL,10:44:33,15:42:42
7740,HOTEL,6:31:20,13:45:47
7741,HOSTAL,11:58:50,19:16:58
7742,HOSTAL,6:42:51,21:19:59
7743,HOSTAL,4:51:35,17:48:52
7744,HOTEL,10:35:30,22:06:38
7745,HOTEL,3:45:40,13:30:31
7746,HOSTAL,3:06:23,22:02:48
7747,HOTEL,5:29:59,13:12:46
7748,HOSTAL,0:21:06,13:29:36
7749,HOSTAL,10:34:58,23:34:31
7750,HOTEL,1:25:48,21:00:53
7751,HOTEL,11:46:48,14:04:22
7752,HOSTAL,1:13:43,19:30:03
7753,HOTEL,8:05:12,21:22:22
7754,HOTEL,3:52:16,23:47:16
7755,HOTEL,1:17:56,14:44:22
7756,HOSTAL,11:52:22,21:31:14
7757,HOTEL,4:27:38,20:55:58
7758,HOTEL,0:56:00,16:38:15
7759,HOTEL,11:40:49,21:06:52
7760,HOTEL,2:24:21,16:42:36
7761,HOTEL,8:36:01,18:54:02
7762,HOSTAL,0:31:51,13:41:11
7763,HOTEL,3:19:28,23:35:05
7764,HOTEL,2:06:21,15:17:09
7765,HOSTAL,10:00:58,13:46:01
7766,HOTEL,10:59:14,14:23:38
7767,HOTEL,11:33:21,16:33:33
7768,HOSTAL,8:37:59,17:28:56
7769,HOTEL,10:08:01,20:21:59
7770,HOTEL,10:41:23,19:06:01
7771,HOTEL,11:31:39,18:20:32
7772,HOTEL,7:59:39,18:20:34
7773,HOSTAL,11:46:06,16:51:14
7774,HOTEL,6:08:26,16:18:11
7775,HOTEL,4:08:28,19:09:04
