id,tipo_habitacion,numero,capacidad
8731,ESTANDAR,428,4
8732,SEMISUITE,671,2
8733,SUITE,358,2
8734,SUITE,346,3
8735,ESTANDAR,482,2
8736,SEMISUITE,641,2
8737,ESTANDAR,319,4
8738,ESTANDAR,525,2
8739,ESTANDAR,490,1
8740,ESTANDAR,682,2
8741,SEMISUITE,830,2
8742,SUITE,733,1
8743,ESTANDAR,358,1
8744,SEMISUITE,281,4
8745,ESTANDAR,211,2
8746,ESTANDAR,383,3
8747,ESTANDAR,292,2
8748,ESTANDAR,259,4
8749,SUITE,811,2
8750,SEMISUITE,479,1
8751,ESTANDAR,141,4
8752,ESTANDAR,815,2
8753,ESTANDAR,810,2
8754,ESTANDAR,606,2
8755,ESTANDAR,573,2
8756,ESTANDAR,712,4
8757,ESTANDAR,724,3
8758,ESTANDAR,890,3
8759,ESTANDAR,135,3
8760,SEMISUITE,106,4
8761,SEMISUITE,849,2
8762,SEMISUITE,675,4
8763,SEMISUITE,622,3
8764,SEMISUITE,633,1
8765,SEMISUITE,835,3
8766,SUITE,431,3
8767,SUITE,245,3
8768,SUITE,694,4
8769,SUITE,181,1
8770,SUITE,855,1
8771,ESTANDAR,341,1
8772,ESTANDAR,688,2
8773,ESTANDAR,446,2
8774,SEMISUITE,487,3
8775,ESTANDAR,520,4
8776,ESTANDAR,745,1
8777,SUITE,451,4
8778,ESTANDAR,883,4
8779,SEMISUITE,816,3
8780,SUITE,140,1
8781,SUITE,146,1
8782,ESTANDAR,501,4
8783,ESTANDAR,861,1
8784,SEMISUITE,856,3
8785,ESTANDAR,850,1
8786,SEMISUITE,648,2
8787,SEMISUITE,692,1
8788,SEMISUITE,785,4
8789,SUITE,131,3
8790,SUITE,678,1
8791,SEMISUITE,803,3
8792,SEMISUITE,761,2
8793,ESTANDAR,275,1
8794,SUITE,326,4
8795,SEMISUITE,672,4
8796,SUITE,332,3
8797,SUITE,816,4
8798,SUITE,128,4
8799,SUITE,487,3
8800,ESTANDAR,734,4
8801,SEMISUITE,538,1
8802,SEMISUITE,126,1
8803,SEMISUITE,756,3
8804,ESTANDAR,675,1
8805,SUITE,795,4
8806,SEMISUITE,131,4
8807,SUITE,480,3
8808,SUITE,286,2
8809,ESTANDAR,386,4
8810,SUITE,341,1
8811,ESTANDAR,430,4
8812,SUITE,243,3
8813,SEMISUITE,772,1
8814,ESTANDAR,794,2
8815,SUITE,779,3
8816,SUITE,232,1
8817,SUITE,587,1
8818,SUITE,554,2
8819,SUITE,781,3
8820,ESTANDAR,222,2
8821,SUITE,150,1
8822,SUITE,533,1
8823,SEMISUITE,369,3
8824,SEMISUITE,815,2
8825,SEMISUITE,572,1
8826,SEMISUITE,710,3
8827,ESTANDAR,273,1
8828,SUITE,374,3
8829,ESTANDAR,409,2
8830,ESTANDAR,178,1
8831,SEMISUITE,602,2
8832,SEMISUITE,212,1
8833,ESTANDAR,270,3
8834,ESTANDAR,517,1
8835,SEMISUITE,187,2
8836,SEMISUITE,342,3
8837,SEMISUITE,159,1
8838,SEMISUITE,532,1
8839,SEMISUITE,321,1
8840,SEMISUITE,205,2
8841,SEMISUITE,510,3
8842,ESTANDAR,548,4
8843,ESTANDAR,804,4
8844,SEMISUITE,192,1
8845,ESTANDAR,137,3
8846,SUITE,335,3
8847,SEMISUITE,773,2
8848,SUITE,100,1
8849,ESTANDAR,320,3
8850,SUITE,479,4
8851,SUITE,240,2
8852,SEMISUITE,373,2
8853,SEMISUITE,631,1
8854,ESTANDAR,706,4
8855,SEMISUITE,354,1
8856,SEMISUITE,619,4
8857,SEMISUITE,611,4
8858,ESTANDAR,247,3
8859,SEMISUITE,631,2
8860,SUITE,186,2
8861,ESTANDAR,126,3
8862,SUITE,219,4
8863,SEMISUITE,666,2
8864,SEMISUITE,866,1
8865,SUITE,169,4
8866,SUITE,899,4
8867,ESTANDAR,513,3
8868,SUITE,383,1
8869,ESTANDAR,810,4
8870,ESTANDAR,558,3
8871,SEMISUITE,760,2
8872,ESTANDAR,497,4
8873,SUITE,549,1
8874,SEMISUITE,442,2
8875,SEMISUITE,210,4
8876,ESTANDAR,186,3
8877,SUITE,446,4
8878,ESTANDAR,552,1
8879,ESTANDAR,706,1
8880,SEMISUITE,109,4
8881,SEMISUITE,420,3
8882,ESTANDAR,863,2
8883,SUITE,567,1
8884,SEMISUITE,766,2
8885,SUITE,503,1
8886,SUITE,118,4
8887,SEMISUITE,167,4
8888,ESTANDAR,492,4
8889,SEMISUITE,840,3
8890,ESTANDAR,784,1
8891,SEMISUITE,497,3
8892,ESTANDAR,849,4
8893,SUITE,886,1
8894,SEMISUITE,574,4
8895,SUITE,756,4
8896,ESTANDAR,210,2
8897,SUITE,895,3
8898,ESTANDAR,599,4
8899,ESTANDAR,496,3
8900,ESTANDAR,145,3
8901,SUITE,104,2
8902,SUITE,542,3
8903,SEMISUITE,311,3
8904,ESTANDAR,304,2
8905,SUITE,161,3
8906,SUITE,701,3
8907,ESTANDAR,686,1
8908,ESTANDAR,108,2
8909,ESTANDAR,747,2
8910,ESTANDAR,564,3
8911,ESTANDAR,335,4
8912,SUITE,394,1
8913,ESTANDAR,828,3
8914,SEMISUITE,745,1
8915,SEMISUITE,117,3
8916,SUITE,169,4
8917,SUITE,616,2
8918,SUITE,408,2
8919,ESTANDAR,718,2
8920,SEMISUITE,498,2
8921,SUITE,892,1
8922,SUITE,791,2
8923,SEMISUITE,258,4
8924,ESTANDAR,834,2
8925,SUITE,316,4
8926,SEMISUITE,418,3
8927,ESTANDAR,677,4
8928,SEMISUITE,353,2
8929,SEMISUITE,897,3
8930,SUITE,447,4
8931,SUITE,265,4
8932,SUITE,825,2
8933,SEMISUITE,835,2
8934,SEMISUITE,723,4
8935,SEMISUITE,884,1
8936,SEMISUITE,524,3
8937,ESTANDAR,766,3
8938,ESTANDAR,594,4
8939,ESTANDAR,327,2
8940,ESTANDAR,729,4
8941,SUITE,810,1
8942,SEMISUITE,754,1
8943,ESTANDAR,425,4
8944,SUITE,484,1
8945,SUITE,375,4
8946,SEMISUITE,242,2
8947,ESTANDAR,102,1
8948,SEMISUITE,362,4
8949,ESTANDAR,513,3
8950,ESTANDAR,675,4
8951,SEMISUITE,694,4
8952,SEMISUITE,457,3
8953,SUITE,637,2
8954,SEMISUITE,826,1
8955,ESTANDAR,498,4
8956,ESTANDAR,682,1
8957,SEMISUITE,403,2
8958,ESTANDAR,418,3
8959,SUITE,458,2
8960,ESTANDAR,588,4
8961,ESTANDAR,472,3
8962,ESTANDAR,378,3
8963,SEMISUITE,347,1
8964,SUITE,161,3
8965,ESTANDAR,136,4
8966,ESTANDAR,145,4
8967,ESTANDAR,742,2
8968,SEMISUITE,103,3
8969,SUITE,115,3
8970,ESTANDAR,176,3
8971,SEMISUITE,895,3
8972,SUITE,433,3
8973,ESTANDAR,433,1
8974,ESTANDAR,545,2
8975,ESTANDAR,206,2
8976,SUITE,228,4
8977,SEMISUITE,434,2
8978,ESTANDAR,121,4
8979,ESTANDAR,671,1
8980,SUITE,150,2
8981,SUITE,137,4
8982,SUITE,489,2
8983,ESTANDAR,263,3
8984,SUITE,485,1
8985,SEMISUITE,759,3
8986,SUITE,800,2
8987,ESTANDAR,258,4
8988,SEMISUITE,867,2
8989,ESTANDAR,852,4
8990,SEMISUITE,342,2
8991,ESTANDAR,523,1
8992,SUITE,124,1
8993,SEMISUITE,106,3
8994,SUITE,617,3
8995,SEMISUITE,688,1
8996,ESTANDAR,130,2
8997,ESTANDAR,590,2
8998,SUITE,581,2
8999,SEMISUITE,894,1
9000,SUITE,894,1
9001,SUITE,684,2
9002,ESTANDAR,606,4
9003,SUITE,819,3
9004,SUITE,401,2
9005,SUITE,396,2
9006,ESTANDAR,367,3
9007,ESTANDAR,726,2
9008,SEMISUITE,809,3
9009,SEMISUITE,125,1
9010,SEMISUITE,535,2
9011,SUITE,806,1
9012,ESTANDAR,521,2
9013,SUITE,166,1
9014,ESTANDAR,712,4
9015,SEMISUITE,237,1
9016,SEMISUITE,263,4
9017,ESTANDAR,514,3
9018,SUITE,749,3
9019,ESTANDAR,332,2
9020,SEMISUITE,462,2
9021,ESTANDAR,220,2
9022,SUITE,212,4
9023,SEMISUITE,109,4
9024,ESTANDAR,282,1
9025,ESTANDAR,105,3
9026,SUITE,146,3
9027,SUITE,154,4
9028,ESTANDAR,774,1
9029,SEMISUITE,396,4
9030,SUITE,569,2
9031,SEMISUITE,796,4
9032,SUITE,341,2
9033,ESTANDAR,865,4
9034,SEMISUITE,202,1
9035,SEMISUITE,502,1
9036,SUITE,590,3
9037,SEMISUITE,769,3
9038,ESTANDAR,896,1
9039,SEMISUITE,525,2
9040,SEMISUITE,855,3
9041,SEMISUITE,232,3
9042,SUITE,370,3
9043,SEMISUITE,350,4
9044,SEMISUITE,248,1
9045,ESTANDAR,754,3
9046,SEMISUITE,896,4
9047,ESTANDAR,221,3
9048,ESTANDAR,264,3
9049,SUITE,783,2
9050,SUITE,378,4
9051,SUITE,634,4
9052,SUITE,823,2
9053,ESTANDAR,758,4
9054,SEMISUITE,843,4
9055,SUITE,127,3
9056,ESTANDAR,894,3
9057,ESTANDAR,622,4
9058,ESTANDAR,827,2
9059,SEMISUITE,703,4
9060,SEMISUITE,563,3
9061,SEMISUITE,220,1
9062,ESTANDAR,662,3
9063,SUITE,221,3
9064,SEMISUITE,647,1
9065,SUITE,363,2
9066,SUITE,407,1
9067,SUITE,153,2
9068,ESTANDAR,249,1
9069,ESTANDAR,753,3
9070,ESTANDAR,497,3
9071,ESTANDAR,176,2
9072,SUITE,786,4
9073,SEMISUITE,864,3
9074,SEMISUITE,717,4
9075,SUITE,156,3
9076,ESTANDAR,516,2
9077,SUITE,665,1
9078,SEMISUITE,699,4
9079,SUITE,469,4
9080,SEMISUITE,229,3
9081,ESTANDAR,170,1
9082,SUITE,113,1
9083,SUITE,335,1
9084,SEMISUITE,748,4
9085,SUITE,763,3
9086,SUITE,629,3
9087,SEMISUITE,880,3
9088,ESTANDAR,570,2
9089,SUITE,642,1
9090,ESTANDAR,631,1
9091,SUITE,413,3
9092,ESTANDAR,540,3
9093,ESTANDAR,847,1
9094,ESTANDAR,685,1
9095,ESTANDAR,139,1
9096,SEMISUITE,876,2
9097,SUITE,475,1
9098,SUITE,426,1
9099,SEMISUITE,855,1
9100,ESTANDAR,399,2
9101,SEMISUITE,149,4
9102,SUITE,822,3
9103,SEMISUITE,339,1
9104,ESTANDAR,114,2
9105,ESTANDAR,589,4
9106,SUITE,896,4
9107,ESTANDAR,263,4
9108,SUITE,531,2
9109,SUITE,753,3
9110,SEMISUITE,747,2
9111,SEMISUITE,578,2
9112,SEMISUITE,291,4
9113,SUITE,722,3
9114,SEMISUITE,150,4
9115,SEMISUITE,216,4
9116,SEMISUITE,879,4
9117,ESTANDAR,164,3
9118,SEMISUITE,348,3
9119,ESTANDAR,318,4
9120,ESTANDAR,154,2
9121,SEMISUITE,420,3
9122,SEMISUITE,377,4
9123,ESTANDAR,355,4
9124,SUITE,786,4
9125,SEMISUITE,174,2
9126,SEMISUITE,849,4
9127,SUITE,129,1
9128,SUITE,799,4
9129,SEMISUITE,406,1
9130,ESTANDAR,129,4
9131,SEMISUITE,512,1
9132,SUITE,628,4
9133,SUITE,794,4
9134,ESTANDAR,604,1
9135,SUITE,724,4
9136,SUITE,377,1
9137,SEMISUITE,417,1
9138,ESTANDAR,622,1
9139,SEMISUITE,593,4
9140,SUITE,158,1
9141,ESTANDAR,699,1
9142,SUITE,472,2
9143,SEMISUITE,372,3
9144,SUITE,394,3
9145,SEMISUITE,780,3
9146,SUITE,387,4
9147,ESTANDAR,583,2
9148,SUITE,538,1
9149,ESTANDAR,510,3
9150,ESTANDAR,681,3
9151,SEMISUITE,631,4
9152,SUITE,858,4
9153,SEMISUITE,562,1
9154,ESTANDAR,678,3
9155,SUITE,767,4
9156,SEMISUITE,751,4
9157,SEMISUITE,287,4
9158,SEMISUITE,670,2
9159,SUITE,832,3
9160,SEMISUITE,346,3
9161,SUITE,745,3
9162,SUITE,389,1
9163,SUITE,138,3
9164,SUITE,490,4
9165,SUITE,808,2
9166,ESTANDAR,433,1
9167,SUITE,592,4
9168,SEMISUITE,794,3
9169,SEMISUITE,486,2
9170,SEMISUITE,769,2
9171,SUITE,873,3
9172,SEMISUITE,492,4
9173,SUITE,270,3
9174,SEMISUITE,211,3
9175,ESTANDAR,485,2
9176,SEMISUITE,148,4
9177,ESTANDAR,152,1
9178,SEMISUITE,839,4
9179,ESTANDAR,513,3
9180,SUITE,585,3
9181,SUITE,849,2
9182,ESTANDAR,152,3
9183,SUITE,480,4
9184,ESTANDAR,787,4
9185,SUITE,771,4
9186,SUITE,697,4
9187,SUITE,390,2
9188,ESTANDAR,839,2
9189,ESTANDAR,710,3
9190,ESTANDAR,385,1
9191,SUITE,565,2
9192,SUITE,892,3
9193,ESTANDAR,192,3
9194,SEMISUITE,101,1
9195,SUITE,403,3
9196,ESTANDAR,764,1
9197,SUITE,188,4
9198,SEMISUITE,461,3
9199,SUITE,136,1
9200,SUITE,785,2
9201,SEMISUITE,732,1
9202,SUITE,442,2
9203,SUITE,843,1
9204,SEMISUITE,590,4
9205,SUITE,391,1
9206,SEMISUITE,654,1
9207,ESTANDAR,177,1
9208,SUITE,251,2
9209,SEMISUITE,209,4
9210,SUITE,416,1
9211,SUITE,876,2
9212,SUITE,400,3
9213,SEMISUITE,198,3
9214,SUITE,174,4
9215,SEMISUITE,380,3
9216,SUITE,787,4
9217,ESTANDAR,833,3
9218,ESTANDAR,586,2
9219,ESTANDAR,735,2
9220,ESTANDAR,548,4
9221,ESTANDAR,328,3
9222,ESTANDAR,668,3
9223,SUITE,589,1
9224,SUITE,374,4
9225,SEMISUITE,499,2
9226,ESTANDAR,246,1
9227,SEMISUITE,393,3
9228,SUITE,716,3
9229,SEMISUITE,107,1
9230,SEMISUITE,112,2
9231,SEMISUITE,426,1
9232,ESTANDAR,356,2
9233,SEMISUITE,367,4
9234,SEMISUITE,189,2
9235,SUITE,563,3
9236,SUITE,176,1
9237,SEMISUITE,893,4
9238,ESTANDAR,515,1
9239,SUITE,567,1
9240,SEMISUITE,595,1
9241,SUITE,575,1
9242,ESTANDAR,479,1
9243,SUITE,283,1
9244,SEMISUITE,704,1
9245,SUITE,868,2
9246,ESTANDAR,290,3
9247,SEMISUITE,633,1
9248,SUITE,167,3
9249,SEMISUITE,719,1
9250,ESTANDAR,232,1
9251,SEMISUITE,840,3
9252,SEMISUITE,495,4
9253,SEMISUITE,250,3
9254,SUITE,880,1
9255,ESTANDAR,340,2
9256,SUITE,765,1
9257,SUITE,794,2
9258,SEMISUITE,320,2
9259,ESTANDAR,605,1
9260,ESTANDAR,578,4
9261,SEMISUITE,737,3
9262,ESTANDAR,136,3
9263,SEMISUITE,328,3
9264,ESTANDAR,455,1
9265,ESTANDAR,133,4
9266,ESTANDAR,407,3
9267,ESTANDAR,630,1
9268,ESTANDAR,111,2
9269,SEMISUITE,390,3
9270,SUITE,287,1
9271,ESTANDAR,748,3
9272,SEMISUITE,141,4
9273,SEMISUITE,443,3
9274,SUITE,442,1
9275,SEMISUITE,798,3
9276,ESTANDAR,219,2
9277,SUITE,201,3
9278,SUITE,108,1
9279,SEMISUITE,477,4
9280,SEMISUITE,569,2
9281,SEMISUITE,327,1
9282,SUITE,117,3
9283,SUITE,682,1
9284,ESTANDAR,175,1
9285,SEMISUITE,441,2
9286,ESTANDAR,796,2
9287,SEMISUITE,383,1
9288,SEMISUITE,716,4
9289,SUITE,631,1
9290,ESTANDAR,317,2
9291,ESTANDAR,698,1
9292,SEMISUITE,832,2
9293,SUITE,410,4
9294,SEMISUITE,587,3
9295,ESTANDAR,611,2
9296,ESTANDAR,293,1
9297,ESTANDAR,805,4
9298,SEMISUITE,847,3
9299,ESTANDAR,420,1
9300,SUITE,655,2
9301,ESTANDAR,857,1
9302,ESTANDAR,198,4
9303,ESTANDAR,818,4
9304,ESTANDAR,618,4
9305,SEMISUITE,805,2
9306,SEMISUITE,233,1
9307,SEMISUITE,735,4
9308,ESTANDAR,375,1
9309,SUITE,159,1
9310,SEMISUITE,528,2
9311,SEMISUITE,805,1
9312,SUITE,529,1
9313,ESTANDAR,833,2
9314,ESTANDAR,885,3
9315,ESTANDAR,470,4
9316,SEMISUITE,398,1
9317,ESTANDAR,336,4
9318,SUITE,140,1
9319,SUITE,856,1
9320,ESTANDAR,736,3
9321,SUITE,298,1
9322,SEMISUITE,314,4
9323,SEMISUITE,221,3
9324,SUITE,223,1
9325,SUITE,171,4
9326,SEMISUITE,870,3
9327,SUITE,653,3
9328,SUITE,464,2
9329,SEMISUITE,885,3
9330,SUITE,448,3
9331,SUITE,467,4
9332,SUITE,647,1
9333,SEMISUITE,571,1
9334,SUITE,639,1
9335,SEMISUITE,662,1
9336,SEMISUITE,147,2
9337,SUITE,323,2
9338,SEMISUITE,144,4
9339,SUITE,398,4
9340,SEMISUITE,552,3
9341,SEMISUITE,595,2
9342,ESTANDAR,150,2
9343,SEMISUITE,691,3
9344,SEMISUITE,377,3
9345,SEMISUITE,270,3
9346,SEMISUITE,684,2
9347,ESTANDAR,146,3
9348,SEMISUITE,413,2
9349,ESTANDAR,710,4
9350,ESTANDAR,737,3
9351,SEMISUITE,872,4
9352,SEMISUITE,370,3
9353,SEMISUITE,469,3
9354,ESTANDAR,275,2
9355,SEMISUITE,414,4
9356,SUITE,445,2
9357,SEMISUITE,291,2
9358,SEMISUITE,747,4
9359,SUITE,854,4
9360,ESTANDAR,835,3
9361,SUITE,699,3
9362,ESTANDAR,427,4
9363,SEMISUITE,264,2
9364,ESTANDAR,389,2
9365,ESTANDAR,278,3
9366,ESTANDAR,555,4
9367,ESTANDAR,469,3
9368,ESTANDAR,756,1
9369,ESTANDAR,168,4
9370,ESTANDAR,310,1
9371,SEMISUITE,417,2
9372,ESTANDAR,138,1
9373,SUITE,894,1
9374,SEMISUITE,668,4
9375,SEMISUITE,495,2
9376,ESTANDAR,296,2
9377,ESTANDAR,117,2
9378,SUITE,253,4
9379,SEMISUITE,420,4
9380,SEMISUITE,706,3
9381,SEMISUITE,596,1
9382,SEMISUITE,697,4
9383,SUITE,471,2
9384,ESTANDAR,334,1
9385,SEMISUITE,801,2
9386,SEMISUITE,540,3
9387,ESTANDAR,197,2
9388,ESTANDAR,603,4
9389,SEMISUITE,584,1
9390,SUITE,495,3
9391,SEMISUITE,138,4
9392,ESTANDAR,879,4
9393,ESTANDAR,613,3
9394,ESTANDAR,872,4
9395,SUITE,171,2
9396,SUITE,540,1
9397,SEMISUITE,404,3
9398,SEMISUITE,854,1
9399,SEMISUITE,267,3
9400,SUITE,770,2
9401,SEMISUITE,808,4
9402,ESTANDAR,875,3
9403,SUITE,157,3
9404,SUITE,439,1
9405,SUITE,546,2
9406,ESTANDAR,265,2
9407,SUITE,786,1
9408,ESTANDAR,418,2
9409,SUITE,736,2
9410,SEMISUITE,705,4
9411,SEMISUITE,769,2
9412,SEMISUITE,410,2
9413,SUITE,743,2
9414,SEMISUITE,517,4
9415,ESTANDAR,154,1
9416,SUITE,877,1
9417,SUITE,377,2
9418,SEMISUITE,445,3
9419,SEMISUITE,456,1
9420,SUITE,513,1
9421,SUITE,520,2
9422,SUITE,776,1
9423,SEMISUITE,377,1
9424,SEMISUITE,103,2
9425,ESTANDAR,351,3
9426,ESTANDAR,842,2
9427,SUITE,172,1
9428,ESTANDAR,685,3
9429,SUITE,802,2
9430,ESTANDAR,276,1
9431,ESTANDAR,408,4
9432,SEMISUITE,233,2
9433,SUITE,125,2
9434,ESTANDAR,740,2
9435,ESTANDAR,744,4
9436,ESTANDAR,235,1
9437,ESTANDAR,836,2
9438,SEMISUITE,481,3
9439,SUITE,290,1
9440,ESTANDAR,881,4
9441,SUITE,845,4
9442,ESTANDAR,481,3
9443,ESTANDAR,477,2
9444,SEMISUITE,709,2
9445,ESTANDAR,895,3
9446,SUITE,468,2
9447,SUITE,146,2
9448,ESTANDAR,490,4
9449,SEMISUITE,234,4
9450,ESTANDAR,685,1
9451,SEMISUITE,553,2
9452,SEMISUITE,153,2
9453,ESTANDAR,476,2
9454,SUITE,845,1
9455,ESTANDAR,759,4
9456,SEMISUITE,742,3
9457,SEMISUITE,318,1
9458,SUITE,408,2
9459,SEMISUITE,811,1
9460,SEMISUITE,814,3
9461,SUITE,377,4
9462,ESTANDAR,879,2
9463,ESTANDAR,261,2
9464,SUITE,223,3
9465,ESTANDAR,847,1
9466,SUITE,198,4
9467,SUITE,257,4
9468,SUITE,812,3
9469,SEMISUITE,229,3
9470,SEMISUITE,702,2
9471,SEMISUITE,748,4
9472,SUITE,296,3
9473,ESTANDAR,801,3
9474,ESTANDAR,136,2
9475,ESTANDAR,218,4
9476,SUITE,896,2
9477,ESTANDAR,400,3
9478,SEMISUITE,649,3
9479,SEMISUITE,796,4
9480,SUITE,440,4
9481,SEMISUITE,521,3
9482,SEMISUITE,757,1
9483,SEMISUITE,517,3
9484,SEMISUITE,421,4
9485,ESTANDAR,730,1
9486,SUITE,715,1
9487,ESTANDAR,393,2
9488,SEMISUITE,255,2
9489,ESTANDAR,840,2
9490,ESTANDAR,877,3
9491,SUITE,713,2
9492,SEMISUITE,740,4
9493,SEMISUITE,381,3
9494,SEMISUITE,522,4
9495,SEMISUITE,567,4
9496,SUITE,831,4
9497,SUITE,706,3
9498,ESTANDAR,198,2
9499,ESTANDAR,809,2
9500,SEMISUITE,306,4
9501,SUITE,206,2
9502,SEMISUITE,475,2
9503,ESTANDAR,390,1
9504,ESTANDAR,788,1
9505,SUITE,616,3
9506,SUITE,531,1
9507,SUITE,627,2
9508,SUITE,527,3
9509,ESTANDAR,433,4
9510,SEMISUITE,900,4
9511,SUITE,118,1
9512,SEMISUITE,423,4
9513,SUITE,770,2
9514,SUITE,407,1
9515,SUITE,463,1
9516,SEMISUITE,527,1
9517,ESTANDAR,324,2
9518,ESTANDAR,837,4
9519,SUITE,867,3
9520,SEMISUITE,870,4
9521,SUITE,434,4
9522,SEMISUITE,799,3
9523,SEMISUITE,763,1
9524,ESTANDAR,357,1
9525,SUITE,582,2
9526,SEMISUITE,770,1
9527,SEMISUITE,537,4
9528,SUITE,458,4
9529,SUITE,639,1
9530,SUITE,380,4
9531,SEMISUITE,866,1
9532,SUITE,774,3
9533,ESTANDAR,766,3
9534,SEMISUITE,186,4
9535,SUITE,420,2
9536,ESTANDAR,824,3
9537,ESTANDAR,213,3
9538,ESTANDAR,437,1
9539,SEMISUITE,728,3
9540,SUITE,367,2
9541,SUITE,161,2
9542,ESTANDAR,843,3
9543,SUITE,818,2
9544,SUITE,717,2
9545,ESTANDAR,157,4
9546,SUITE,601,3
9547,SUITE,158,3
9548,SEMISUITE,797,2
9549,ESTANDAR,229,3
9550,ESTANDAR,141,3
9551,ESTANDAR,830,4
9552,SUITE,260,1
9553,ESTANDAR,671,2
9554,SUITE,692,1
9555,ESTANDAR,214,1
9556,SEMISUITE,758,1
9557,SEMISUITE,402,2
9558,ESTANDAR,314,3
9559,SEMISUITE,438,1
9560,SEMISUITE,232,3
9561,SUITE,392,3
9562,SUITE,651,1
9563,SUITE,430,3
9564,SEMISUITE,327,4
9565,SUITE,691,4
9566,ESTANDAR,432,3
9567,SEMISUITE,183,4
9568,ESTANDAR,156,3
9569,SUITE,107,1
9570,SEMISUITE,713,4
9571,SUITE,223,3
9572,SEMISUITE,881,2
9573,SUITE,408,1
9574,ESTANDAR,509,3
9575,SUITE,458,4
9576,ESTANDAR,419,3
9577,SEMISUITE,644,1
9578,ESTANDAR,702,2
9579,ESTANDAR,325,4
9580,SEMISUITE,580,2
9581,SEMISUITE,753,2
9582,SUITE,703,3
9583,SEMISUITE,256,1
9584,ESTANDAR,208,1
9585,ESTANDAR,540,3
9586,ESTANDAR,411,3
9587,ESTANDAR,733,1
9588,SEMISUITE,308,3
9589,SEMISUITE,729,1
9590,ESTANDAR,844,2
9591,SUITE,188,4
9592,ESTANDAR,808,4
9593,ESTANDAR,724,4
9594,SEMISUITE,725,1
9595,ESTANDAR,302,2
9596,SUITE,745,2
9597,SUITE,227,3
9598,SEMISUITE,772,2
9599,SUITE,691,1
9600,ESTANDAR,404,2
9601,SUITE,438,4
9602,SEMISUITE,237,2
9603,SUITE,230,1
9604,SUITE,331,1
9605,SUITE,870,4
9606,SUITE,290,1
9607,SEMISUITE,406,1
9608,SEMISUITE,283,2
9609,SEMISUITE,336,3
9610,SEMISUITE,702,3
9611,SUITE,304,2
9612,SEMISUITE,433,3
9613,ESTANDAR,426,3
9614,ESTANDAR,827,1
9615,ESTANDAR,561,4
9616,SUITE,611,1
9617,SEMISUITE,394,2
9618,ESTANDAR,321,4
9619,SEMISUITE,197,2
9620,SUITE,397,3
9621,ESTANDAR,646,4
9622,SUITE,176,4
9623,SEMISUITE,396,1
9624,SUITE,349,4
9625,ESTANDAR,223,4
9626,ESTANDAR,617,3
9627,SEMISUITE,322,4
9628,SEMISUITE,151,4
9629,ESTANDAR,619,1
9630,ESTANDAR,696,2
9631,SEMISUITE,878,3
9632,ESTANDAR,196,3
9633,SEMISUITE,253,3
9634,ESTANDAR,882,3
9635,SEMISUITE,461,2
9636,SUITE,388,1
9637,ESTANDAR,804,4
9638,ESTANDAR,261,2
9639,SUITE,539,3
9640,SEMISUITE,531,3
9641,SEMISUITE,193,4
9642,ESTANDAR,541,3
9643,ESTANDAR,575,4
9644,SEMISUITE,363,3
9645,SUITE,351,4
9646,SUITE,635,1
9647,ESTANDAR,664,3
9648,ESTANDAR,874,4
9649,ESTANDAR,660,4
9650,SEMISUITE,160,3
9651,SEMISUITE,827,4
9652,ESTANDAR,494,4
9653,SEMISUITE,524,4
9654,ESTANDAR,647,4
9655,SUITE,220,1
9656,ESTANDAR,659,3
9657,SEMISUITE,262,3
9658,ESTANDAR,376,2
9659,SUITE,464,1
9660,SUITE,775,2
9661,SEMISUITE,226,1
9662,SEMISUITE,640,1
9663,ESTANDAR,157,4
9664,ESTANDAR,806,4
9665,ESTANDAR,163,2
9666,ESTANDAR,434,3
9667,SUITE,650,2
9668,SEMISUITE,278,2
9669,SUITE,549,3
9670,SEMISUITE,570,1
9671,ESTANDAR,783,3
9672,SEMISUITE,405,4
9673,SEMISUITE,188,1
9674,ESTANDAR,103,4
9675,SEMISUITE,439,4
9676,SUITE,855,3
9677,SEMISUITE,272,4
9678,ESTANDAR,787,2
9679,SUITE,176,4
9680,SUITE,874,3
9681,ESTANDAR,166,4
9682,ESTANDAR,300,2
9683,SEMISUITE,127,2
9684,SEMISUITE,376,1
9685,ESTANDAR,328,3
9686,ESTANDAR,556,2
9687,SUITE,648,1
9688,SUITE,338,3
9689,ESTANDAR,802,4
9690,SEMISUITE,609,4
9691,SEMISUITE,864,1
9692,SEMISUITE,356,1
9693,ESTANDAR,360,1
9694,SUITE,821,4
9695,SEMISUITE,426,4
9696,SEMISUITE,732,4
9697,ESTANDAR,792,4
9698,SEMISUITE,451,1
9699,SUITE,480,1
9700,SUITE,230,1
9701,ESTANDAR,525,2
9702,SUITE,465,1
9703,SEMISUITE,605,4
9704,SUITE,657,3
9705,ESTANDAR,418,4
9706,SUITE,412,4
9707,SEMISUITE,805,3
9708,SUITE,227,4
9709,ESTANDAR,434,3
9710,ESTANDAR,407,3
9711,ESTANDAR,214,3
9712,SUITE,702,1
9713,ESTANDAR,133,1
9714,SUITE,215,1
9715,ESTANDAR,322,2
9716,SUITE,198,1
9717,SEMISUITE,344,2
9718,SUITE,440,4
9719,ESTANDAR,310,3
9720,SUITE,235,1
9721,SEMISUITE,260,4
9722,SUITE,111,2
9723,SUITE,498,4
9724,SUITE,209,2
9725,SUITE,479,4
9726,ESTANDAR,725,3
